stage_history_id,opportunity_id,from_stage,to_stage,stage_entered_date,stage_exited_date,days_in_stage,changed_by_user_id,is_regression
SH-8504,OPP-4624,Opportunity,Negotiation,2024-08-01,2024-09-03,14.0,USR-3023,0
SH-8505,OPP-4625,,Qualified Lead,2021-08-19,2021-08-25,6.0,USR-3035,0
SH-8506,OPP-4625,Lead,Opportunity,2021-08-25,2021-09-04,10.0,USR-3035,0
SH-8507,OPP-4625,Qualified Lead,Negotiation,2021-09-04,2021-10-22,48.0,USR-3035,0
SH-8508,OPP-4625,Opportunity,Negotiation,2021-10-22,2021-10-24,17.0,USR-3035,0
SH-8509,OPP-4626,,Qualified Lead,2021-11-08,2021-11-13,5.0,USR-3054,0
SH-8510,OPP-4626,Lead,Opportunity,2021-11-13,2021-11-25,12.0,USR-3054,0
SH-8511,OPP-4626,Qualified Lead,Negotiation,2021-11-25,2021-12-13,18.0,USR-3054,0
SH-8512,OPP-4626,Opportunity,Negotiation,2021-12-13,2022-02-01,26.0,USR-3054,0
SH-8513,OPP-4627,,Lead,2024-12-26,,8.0,USR-3036,0
SH-8514,OPP-4628,,Qualified Lead,2015-01-04,2015-01-12,8.0,USR-3006,0
SH-8515,OPP-4628,Lead,Opportunity,2015-01-12,2015-01-26,14.0,USR-3006,0
SH-8516,OPP-4628,Qualified Lead,Negotiation,2015-01-26,2015-03-02,35.0,USR-3006,0
SH-8517,OPP-4628,Opportunity,Negotiation,2015-03-02,2015-03-01,8.0,USR-3006,0
SH-8518,OPP-4629,,Qualified Lead,2019-06-10,2019-06-21,11.0,USR-3027,0
SH-8519,OPP-4629,Lead,Opportunity,2019-06-21,2019-06-30,9.0,USR-3027,0
SH-8520,OPP-4629,Qualified Lead,Negotiation,2019-06-30,2019-07-24,24.0,USR-3027,0
SH-8521,OPP-4629,Opportunity,Negotiation,2019-07-24,2019-08-03,15.0,USR-3027,0
SH-8522,OPP-4630,,Qualified Lead,2024-06-18,2024-06-20,2.0,USR-3034,0
SH-8523,OPP-4630,Lead,Opportunity,2024-06-20,2024-07-06,16.0,USR-3034,0
SH-8524,OPP-4630,Qualified Lead,Negotiation,2024-07-06,2024-08-08,33.0,USR-3034,0
SH-8525,OPP-4630,Opportunity,Negotiation,2024-08-08,2024-07-19,20.0,USR-3034,0
SH-8526,OPP-4631,,Qualified Lead,2021-02-24,2021-03-08,12.0,USR-3071,0
SH-8527,OPP-4631,Lead,Opportunity,2021-03-08,2021-03-18,10.0,USR-3071,0
SH-8528,OPP-4631,Qualified Lead,Negotiation,2021-03-18,2021-04-09,22.0,USR-3071,0
SH-8529,OPP-4631,Opportunity,Negotiation,2021-04-09,2021-04-04,9.0,USR-3071,0
SH-8530,OPP-4632,,Qualified Lead,2021-10-15,2021-10-23,8.0,USR-3072,0
SH-8531,OPP-4632,Lead,Opportunity,2021-10-23,2021-10-31,8.0,USR-3072,0
SH-8532,OPP-4632,Qualified Lead,Negotiation,2021-10-31,2021-11-16,16.0,USR-3072,0
SH-8533,OPP-4632,Opportunity,Negotiation,2021-11-16,2021-12-14,15.0,USR-3072,0
SH-8534,OPP-4633,,Qualified Lead,2016-03-09,2016-03-21,12.0,USR-3058,0
SH-8535,OPP-4633,Lead,Opportunity,2016-03-21,2016-03-28,7.0,USR-3058,0
SH-8536,OPP-4633,Qualified Lead,Negotiation,2016-03-28,2016-04-16,19.0,USR-3058,0
SH-8537,OPP-4633,Opportunity,Negotiation,2016-04-16,2016-04-29,28.0,USR-3058,0
SH-8538,OPP-4634,,Qualified Lead,2022-07-22,2022-07-24,2.0,USR-3027,0
SH-8539,OPP-4634,Lead,Opportunity,2022-07-24,2022-08-03,10.0,USR-3027,0
SH-8540,OPP-4634,Qualified Lead,Negotiation,2022-08-03,2022-09-02,30.0,USR-3027,0
SH-8541,OPP-4634,Opportunity,Negotiation,2022-09-02,2022-10-21,32.0,USR-3027,0
SH-8542,OPP-4635,,Qualified Lead,2015-03-11,2015-03-22,11.0,USR-3054,0
SH-8543,OPP-4635,Lead,Opportunity,2015-03-22,2015-04-10,19.0,USR-3054,0
SH-8544,OPP-4635,Qualified Lead,Negotiation,2015-04-10,2015-04-28,18.0,USR-3054,0
SH-8545,OPP-4635,Opportunity,Negotiation,2015-04-28,2015-05-07,22.0,USR-3054,0
SH-8546,OPP-4636,,Qualified Lead,2020-06-23,2020-06-29,6.0,USR-3000,0
SH-8547,OPP-4636,Lead,Opportunity,2020-06-29,2020-07-13,14.0,USR-3000,0
SH-8548,OPP-4636,Qualified Lead,Negotiation,2020-07-13,2020-07-26,13.0,USR-3000,0
SH-8549,OPP-4636,Opportunity,Negotiation,2020-07-26,2020-07-31,26.0,USR-3000,0
SH-8550,OPP-4637,,Qualified Lead,2016-11-22,2016-11-25,3.0,USR-3020,0
SH-8551,OPP-4637,Lead,Opportunity,2016-11-25,2016-12-09,14.0,USR-3020,0
SH-8552,OPP-4637,Qualified Lead,Negotiation,2016-12-09,2016-12-23,14.0,USR-3020,0
SH-8553,OPP-4637,Opportunity,Negotiation,2016-12-23,2016-12-22,28.0,USR-3020,0
SH-8554,OPP-4638,,Qualified Lead,2020-12-12,2020-12-20,8.0,USR-3006,0
SH-8555,OPP-4638,Lead,Opportunity,2020-12-20,2020-12-29,9.0,USR-3006,0
SH-8556,OPP-4638,Qualified Lead,Negotiation,2020-12-29,2021-01-21,23.0,USR-3006,0
SH-8557,OPP-4638,Opportunity,Negotiation,2021-01-21,2021-01-25,9.0,USR-3006,0
SH-8558,OPP-4639,,Qualified Lead,2023-06-12,2023-06-14,2.0,USR-3004,0
SH-8559,OPP-4639,Lead,Opportunity,2023-06-14,2023-06-27,13.0,USR-3004,0
SH-8560,OPP-4639,Qualified Lead,Negotiation,2023-06-27,2023-08-01,35.0,USR-3004,0
SH-8561,OPP-4639,Opportunity,Negotiation,2023-08-01,2023-07-10,26.0,USR-3004,0
SH-8562,OPP-4640,,Qualified Lead,2017-07-16,2017-07-18,2.0,USR-3006,0
SH-8563,OPP-4640,Lead,Opportunity,2017-07-18,2017-08-06,19.0,USR-3006,0
SH-8564,OPP-4640,Qualified Lead,Negotiation,2017-08-06,2017-08-21,15.0,USR-3006,0
SH-8565,OPP-4640,Opportunity,Negotiation,2017-08-21,2017-08-24,16.0,USR-3006,0
SH-8566,OPP-4641,,Qualified Lead,2021-12-03,2021-12-11,8.0,USR-3063,0
SH-8567,OPP-4641,Lead,Opportunity,2021-12-11,2021-12-28,17.0,USR-3063,0
SH-8568,OPP-4641,Qualified Lead,Negotiation,2021-12-28,2022-01-29,32.0,USR-3063,0
SH-8569,OPP-4641,Opportunity,Negotiation,2022-01-29,2022-03-18,7.0,USR-3063,0
SH-8570,OPP-4642,,Qualified Lead,2015-09-12,2015-09-19,7.0,USR-3054,0
SH-8571,OPP-4642,Lead,Opportunity,2015-09-19,2015-09-30,11.0,USR-3054,0
SH-8572,OPP-4642,Qualified Lead,Negotiation,2015-09-30,2015-10-12,12.0,USR-3054,0
SH-8573,OPP-4642,Opportunity,Negotiation,2015-10-12,2015-11-06,13.0,USR-3054,0
SH-8574,OPP-4643,,Qualified Lead,2018-08-16,2018-08-25,9.0,USR-3068,0
SH-8575,OPP-4643,Lead,Opportunity,2018-08-25,2018-09-05,11.0,USR-3068,0
SH-8576,OPP-4643,Qualified Lead,Negotiation,2018-09-05,2018-09-29,24.0,USR-3068,0
SH-8577,OPP-4643,Opportunity,Negotiation,2018-09-29,2018-10-20,16.0,USR-3068,0
SH-8578,OPP-4644,,Qualified Lead,2020-11-11,2020-11-19,8.0,USR-3008,0
SH-8579,OPP-4644,Lead,Opportunity,2020-11-19,2020-12-01,12.0,USR-3008,0
SH-8580,OPP-4644,Qualified Lead,Negotiation,2020-12-01,2020-12-26,25.0,USR-3008,0
SH-8581,OPP-4644,Opportunity,Negotiation,2020-12-26,2020-12-16,22.0,USR-3008,0
SH-8582,OPP-4645,,Qualified Lead,2020-02-16,2020-02-20,4.0,USR-3022,0
SH-8583,OPP-4645,Lead,Opportunity,2020-02-20,2020-03-05,14.0,USR-3022,0
SH-8584,OPP-4645,Qualified Lead,Negotiation,2020-03-05,2020-05-03,59.0,USR-3022,0
SH-8585,OPP-4645,Opportunity,Negotiation,2020-05-03,2020-03-30,18.0,USR-3022,0
SH-8586,OPP-4646,,Qualified Lead,2019-05-27,2019-05-31,4.0,USR-3069,0
SH-8587,OPP-4646,Lead,Opportunity,2019-05-31,2019-06-20,20.0,USR-3069,0
SH-8588,OPP-4646,Qualified Lead,Negotiation,2019-06-20,2019-07-16,26.0,USR-3069,0
SH-8589,OPP-4646,Opportunity,Negotiation,2019-07-16,2019-07-26,16.0,USR-3069,0
SH-8590,OPP-4647,,Qualified Lead,2023-10-07,2023-10-10,3.0,USR-3004,0
SH-8591,OPP-4647,Lead,Opportunity,2023-10-10,2023-10-20,10.0,USR-3004,0
SH-8592,OPP-4647,Qualified Lead,Negotiation,2023-10-20,2023-11-16,27.0,USR-3004,0
SH-8593,OPP-4647,Opportunity,Negotiation,2023-11-16,2023-11-10,28.0,USR-3004,0
SH-8594,OPP-4648,,Qualified Lead,2018-11-27,2018-12-05,8.0,USR-3007,0
SH-8595,OPP-4648,Lead,Opportunity,2018-12-05,2018-12-13,8.0,USR-3007,0
SH-8596,OPP-4648,Qualified Lead,Negotiation,2018-12-13,2018-12-27,14.0,USR-3007,0
SH-8597,OPP-4648,Opportunity,Negotiation,2018-12-27,2019-01-11,23.0,USR-3007,0
SH-8598,OPP-4649,,Qualified Lead,2017-09-09,2017-09-12,3.0,USR-3052,0
SH-8599,OPP-4649,Lead,Opportunity,2017-09-12,2017-09-22,10.0,USR-3052,0
SH-8600,OPP-4649,Qualified Lead,Negotiation,2017-09-22,2017-10-10,18.0,USR-3052,0
SH-8601,OPP-4649,Opportunity,Negotiation,2017-10-10,2017-11-03,25.0,USR-3052,0
SH-8602,OPP-4650,,Qualified Lead,2024-08-27,2024-09-06,10.0,USR-3077,0
SH-8603,OPP-4650,Lead,Opportunity,2024-09-06,2024-09-25,19.0,USR-3077,0
SH-8604,OPP-4650,Qualified Lead,Negotiation,2024-09-25,2024-10-19,24.0,USR-3077,0
SH-8605,OPP-4650,Opportunity,Negotiation,2024-10-19,2024-10-18,26.0,USR-3077,0
SH-8606,OPP-4651,,Qualified Lead,2017-03-25,2017-03-31,6.0,USR-3041,0
SH-8607,OPP-4651,Lead,Opportunity,2017-03-31,2017-04-07,7.0,USR-3041,0
SH-8608,OPP-4651,Qualified Lead,Negotiation,2017-04-07,2017-05-24,47.0,USR-3041,0
SH-8609,OPP-4651,Opportunity,Negotiation,2017-05-24,2017-05-30,26.0,USR-3041,0
SH-8610,OPP-4652,,Qualified Lead,2024-08-01,2024-08-03,2.0,USR-3062,0
SH-8611,OPP-4652,Lead,Opportunity,2024-08-03,2024-08-21,18.0,USR-3062,0
SH-8612,OPP-4652,Qualified Lead,Negotiation,2024-08-21,2024-10-15,55.0,USR-3062,0
SH-8613,OPP-4652,Opportunity,Negotiation,2024-10-15,2024-11-23,42.0,USR-3062,0
SH-8614,OPP-4653,,Qualified Lead,2023-03-18,2023-03-27,9.0,USR-3053,0
SH-8615,OPP-4653,Lead,Opportunity,2023-03-27,2023-04-12,16.0,USR-3053,0
SH-8616,OPP-4653,Qualified Lead,Negotiation,2023-04-12,2023-05-04,22.0,USR-3053,0
SH-8617,OPP-4653,Opportunity,Negotiation,2023-05-04,2023-05-10,9.0,USR-3053,0
SH-8618,OPP-4654,,Qualified Lead,2017-04-14,2017-04-20,6.0,USR-3016,0
SH-8619,OPP-4654,Lead,Opportunity,2017-04-20,2017-04-26,6.0,USR-3016,0
SH-8620,OPP-4654,Qualified Lead,Negotiation,2017-04-26,2017-05-23,27.0,USR-3016,0
SH-8621,OPP-4654,Opportunity,Negotiation,2017-05-23,2017-05-25,20.0,USR-3016,0
SH-8622,OPP-4655,,Qualified Lead,2020-04-28,2020-05-03,5.0,USR-3012,0
SH-8623,OPP-4655,Lead,Opportunity,2020-05-03,2020-05-12,9.0,USR-3012,0
SH-8624,OPP-4655,Qualified Lead,Negotiation,2020-05-12,2020-06-01,20.0,USR-3012,0
SH-8625,OPP-4655,Opportunity,Negotiation,2020-06-01,2020-05-31,23.0,USR-3012,0
SH-8626,OPP-4656,,Qualified Lead,2018-09-14,2018-09-24,10.0,USR-3050,0
SH-8627,OPP-4656,Lead,Opportunity,2018-09-24,2018-10-07,13.0,USR-3050,0
SH-8628,OPP-4656,Qualified Lead,Negotiation,2018-10-07,2018-11-02,26.0,USR-3050,0
SH-8629,OPP-4656,Opportunity,Negotiation,2018-11-02,2018-11-22,9.0,USR-3050,0
SH-8630,OPP-4656,Negotiation,Opportunity,2018-11-13,,,USR-3050,1
SH-8631,OPP-4657,,Qualified Lead,2017-06-07,2017-06-13,6.0,USR-3030,0
SH-8632,OPP-4657,Lead,Opportunity,2017-06-13,2017-07-02,19.0,USR-3030,0
SH-8633,OPP-4657,Qualified Lead,Negotiation,2017-07-02,2017-07-14,12.0,USR-3030,0
SH-8634,OPP-4657,Opportunity,Negotiation,2017-07-14,2017-07-18,19.0,USR-3030,0
SH-8635,OPP-4658,,Qualified Lead,2022-02-23,2022-03-03,8.0,USR-3025,0
SH-8636,OPP-4658,Lead,Opportunity,2022-03-03,2022-03-14,11.0,USR-3025,0
SH-8637,OPP-4658,Qualified Lead,Negotiation,2022-03-14,2022-04-13,30.0,USR-3025,0
SH-8638,OPP-4658,Opportunity,Negotiation,2022-04-13,2022-04-07,24.0,USR-3025,0
SH-8639,OPP-4659,,Qualified Lead,2018-04-12,2018-04-19,7.0,USR-3032,0
SH-8640,OPP-4659,Lead,Opportunity,2018-04-19,2018-04-26,7.0,USR-3032,0
SH-8641,OPP-4659,Qualified Lead,Negotiation,2018-04-26,2018-05-11,15.0,USR-3032,0
SH-8642,OPP-4659,Opportunity,Negotiation,2018-05-11,2018-06-02,7.0,USR-3032,0
SH-8643,OPP-4660,,Qualified Lead,2016-10-02,2016-10-05,3.0,USR-3023,0
SH-8644,OPP-4660,Lead,Opportunity,2016-10-05,2016-10-21,16.0,USR-3023,0
SH-8645,OPP-4660,Qualified Lead,Negotiation,2016-10-21,2016-11-25,35.0,USR-3023,0
SH-8646,OPP-4660,Opportunity,Negotiation,2016-11-25,2016-11-02,11.0,USR-3023,0
SH-8647,OPP-4661,,Qualified Lead,2020-03-03,2020-03-12,9.0,USR-3070,0
SH-8648,OPP-4661,Lead,Opportunity,2020-03-12,2020-03-30,18.0,USR-3070,0
SH-8649,OPP-4661,Qualified Lead,Negotiation,2020-03-30,2020-05-03,34.0,USR-3070,0
SH-8650,OPP-4661,Opportunity,Negotiation,2020-05-03,2020-04-27,16.0,USR-3070,0
SH-8651,OPP-4662,,Qualified Lead,2023-04-23,2023-05-02,9.0,USR-3061,0
SH-8652,OPP-4662,Lead,Opportunity,2023-05-02,2023-05-07,5.0,USR-3061,0
SH-8653,OPP-4662,Qualified Lead,Negotiation,2023-05-07,2023-05-24,17.0,USR-3061,0
SH-8654,OPP-4662,Opportunity,Negotiation,2023-05-24,2023-07-25,33.0,USR-3061,0
SH-8655,OPP-4663,,Qualified Lead,2018-01-28,2018-02-05,8.0,USR-3023,0
SH-8656,OPP-4663,Lead,Opportunity,2018-02-05,2018-02-14,9.0,USR-3023,0
SH-8657,OPP-4663,Qualified Lead,Negotiation,2018-02-14,2018-02-24,10.0,USR-3023,0
SH-8658,OPP-4663,Opportunity,Negotiation,2018-02-24,2018-03-22,11.0,USR-3023,0
SH-8659,OPP-4664,,Qualified Lead,2018-09-12,2018-09-17,5.0,USR-3004,0
SH-8660,OPP-4664,Lead,Opportunity,2018-09-17,2018-10-04,17.0,USR-3004,0
SH-8661,OPP-4664,Qualified Lead,Negotiation,2018-10-04,2018-10-18,14.0,USR-3004,0
SH-8662,OPP-4664,Opportunity,Negotiation,2018-10-18,2018-10-14,22.0,USR-3004,0
SH-8663,OPP-4665,,Qualified Lead,2016-06-01,2016-06-09,8.0,USR-3001,0
SH-8664,OPP-4665,Lead,Opportunity,2016-06-09,2016-06-25,16.0,USR-3001,0
SH-8665,OPP-4665,Qualified Lead,Negotiation,2016-06-25,2016-07-29,34.0,USR-3001,0
SH-8666,OPP-4665,Opportunity,Negotiation,2016-07-29,2016-06-27,14.0,USR-3001,0
SH-8667,OPP-4666,,Qualified Lead,2023-08-14,2023-08-17,3.0,USR-3054,0
SH-8668,OPP-4666,Lead,Opportunity,2023-08-17,2023-08-28,11.0,USR-3054,0
SH-8669,OPP-4666,Qualified Lead,Negotiation,2023-08-28,2023-10-28,61.0,USR-3054,0
SH-8670,OPP-4666,Opportunity,Negotiation,2023-10-28,2023-10-27,37.0,USR-3054,0
SH-8671,OPP-4667,,Qualified Lead,2020-05-01,2020-05-08,7.0,USR-3032,0
SH-8672,OPP-4667,Lead,Opportunity,2020-05-08,2020-05-25,17.0,USR-3032,0
SH-8673,OPP-4667,Qualified Lead,Negotiation,2020-05-25,2020-06-26,32.0,USR-3032,0
SH-8674,OPP-4667,Opportunity,Negotiation,2020-06-26,2020-06-24,11.0,USR-3032,0
SH-8675,OPP-4668,,Qualified Lead,2022-05-08,2022-05-15,7.0,USR-3043,0
SH-8676,OPP-4668,Lead,Opportunity,2022-05-15,2022-05-29,14.0,USR-3043,0
SH-8677,OPP-4668,Qualified Lead,Negotiation,2022-05-29,2022-06-22,24.0,USR-3043,0
SH-8678,OPP-4668,Opportunity,Negotiation,2022-06-22,2022-08-25,30.0,USR-3043,0
SH-8679,OPP-4669,,Qualified Lead,2020-01-05,2020-01-08,3.0,USR-3022,0
SH-8680,OPP-4669,Lead,Opportunity,2020-01-08,2020-01-18,10.0,USR-3022,0
SH-8681,OPP-4669,Qualified Lead,Negotiation,2020-01-18,2020-02-15,28.0,USR-3022,0
SH-8682,OPP-4669,Opportunity,Negotiation,2020-02-15,2020-02-04,7.0,USR-3022,0
SH-8683,OPP-4670,,Qualified Lead,2019-08-16,2019-08-26,10.0,USR-3027,0
SH-8684,OPP-4670,Lead,Opportunity,2019-08-26,2019-09-13,18.0,USR-3027,0
SH-8685,OPP-4670,Qualified Lead,Negotiation,2019-09-13,2019-10-07,24.0,USR-3027,0
SH-8686,OPP-4670,Opportunity,Negotiation,2019-10-07,2019-10-15,42.0,USR-3027,0
SH-8687,OPP-4671,,Qualified Lead,2017-10-09,2017-10-20,11.0,USR-3065,0
SH-8688,OPP-4671,Lead,Opportunity,2017-10-20,2017-11-05,16.0,USR-3065,0
SH-8689,OPP-4671,Qualified Lead,Negotiation,2017-11-05,2017-11-19,14.0,USR-3065,0
SH-8690,OPP-4671,Opportunity,Negotiation,2017-11-19,2017-12-25,16.0,USR-3065,0
SH-8691,OPP-4672,,Qualified Lead,2022-05-02,2022-05-04,2.0,USR-3029,0
SH-8692,OPP-4672,Lead,Opportunity,2022-05-04,2022-05-19,15.0,USR-3029,0
SH-8693,OPP-4672,Qualified Lead,Negotiation,2022-05-19,2022-05-31,12.0,USR-3029,0
SH-8694,OPP-4672,Opportunity,Negotiation,2022-05-31,2022-07-09,10.0,USR-3029,0
SH-8695,OPP-4673,,Qualified Lead,2023-09-05,2023-09-12,7.0,USR-3014,0
SH-8696,OPP-4673,Lead,Opportunity,2023-09-12,2023-09-19,7.0,USR-3014,0
SH-8697,OPP-4673,Qualified Lead,Negotiation,2023-09-19,2023-11-15,57.0,USR-3014,0
SH-8698,OPP-4673,Opportunity,Negotiation,2023-11-15,2023-09-30,8.0,USR-3014,0
SH-8699,OPP-4674,,Qualified Lead,2021-07-27,2021-08-08,12.0,USR-3032,0
SH-8700,OPP-4674,Lead,Opportunity,2021-08-08,2021-08-25,17.0,USR-3032,0
SH-8701,OPP-4674,Qualified Lead,Negotiation,2021-08-25,2021-09-28,34.0,USR-3032,0
SH-8702,OPP-4674,Opportunity,Negotiation,2021-09-28,2021-09-03,20.0,USR-3032,0
SH-8703,OPP-4674,Negotiation,Opportunity,2021-10-23,,,USR-3032,1
SH-8704,OPP-4675,,Qualified Lead,2018-12-06,2018-12-16,10.0,USR-3002,0
SH-8705,OPP-4675,Lead,Opportunity,2018-12-16,2018-12-22,6.0,USR-3002,0
SH-8706,OPP-4675,Qualified Lead,Negotiation,2018-12-22,2019-01-19,28.0,USR-3002,0
SH-8707,OPP-4675,Opportunity,Negotiation,2019-01-19,2019-01-13,17.0,USR-3002,0
SH-8708,OPP-4676,,Qualified Lead,2022-05-05,2022-05-17,12.0,USR-3073,0
SH-8709,OPP-4676,Lead,Opportunity,2022-05-17,2022-05-30,13.0,USR-3073,0
SH-8710,OPP-4676,Qualified Lead,Negotiation,2022-05-30,2022-06-15,16.0,USR-3073,0
SH-8711,OPP-4676,Opportunity,Negotiation,2022-06-15,2022-07-20,25.0,USR-3073,0
SH-8712,OPP-4677,,Qualified Lead,2024-05-24,2024-06-05,12.0,USR-3010,0
SH-8713,OPP-4677,Lead,Opportunity,2024-06-05,2024-06-12,7.0,USR-3010,0
SH-8714,OPP-4677,Qualified Lead,Negotiation,2024-06-12,2024-07-02,20.0,USR-3010,0
SH-8715,OPP-4677,Opportunity,Negotiation,2024-07-02,2024-06-26,23.0,USR-3010,0
SH-8716,OPP-4678,,Qualified Lead,2024-12-23,2024-12-28,5.0,USR-3077,0
SH-8717,OPP-4678,Lead,Opportunity,2024-12-28,2024-12-31,10.0,USR-3077,0
SH-8718,OPP-4678,Qualified Lead,Negotiation,2024-12-31,2024-12-31,14.0,USR-3077,0
SH-8719,OPP-4678,Opportunity,Negotiation,2024-12-31,2024-12-31,18.0,USR-3077,0
SH-8720,OPP-4679,,Qualified Lead,2024-02-13,2024-02-15,2.0,USR-3052,0
SH-8721,OPP-4679,Lead,Opportunity,2024-02-15,2024-02-25,10.0,USR-3052,0
SH-8722,OPP-4679,Qualified Lead,Negotiation,2024-02-25,2024-03-09,13.0,USR-3052,0
SH-8723,OPP-4679,Opportunity,Negotiation,2024-03-09,2024-04-19,10.0,USR-3052,0
SH-8724,OPP-4680,,Qualified Lead,2020-11-10,2020-11-18,8.0,USR-3006,0
SH-8725,OPP-4680,Lead,Opportunity,2020-11-18,2020-12-05,17.0,USR-3006,0
SH-8726,OPP-4680,Qualified Lead,Negotiation,2020-12-05,2021-01-26,52.0,USR-3006,0
SH-8727,OPP-4680,Opportunity,Negotiation,2021-01-26,2021-01-09,9.0,USR-3006,0
SH-8728,OPP-4681,,Qualified Lead,2021-02-26,2021-03-08,10.0,USR-3057,0
SH-8729,OPP-4681,Lead,Opportunity,2021-03-08,2021-03-18,10.0,USR-3057,0
SH-8730,OPP-4681,Qualified Lead,Negotiation,2021-03-18,2021-04-30,43.0,USR-3057,0
SH-8731,OPP-4681,Opportunity,Negotiation,2021-04-30,2021-05-15,12.0,USR-3057,0
SH-8732,OPP-4682,,Qualified Lead,2015-12-11,2015-12-21,10.0,USR-3020,0
SH-8733,OPP-4682,Lead,Opportunity,2015-12-21,2016-01-07,17.0,USR-3020,0
SH-8734,OPP-4682,Qualified Lead,Negotiation,2016-01-07,2016-02-08,32.0,USR-3020,0
SH-8735,OPP-4682,Opportunity,Negotiation,2016-02-08,2016-01-11,34.0,USR-3020,0
SH-8736,OPP-4683,,Qualified Lead,2022-09-17,2022-09-28,11.0,USR-3071,0
SH-8737,OPP-4683,Lead,Opportunity,2022-09-28,2022-10-06,8.0,USR-3071,0
SH-8738,OPP-4683,Qualified Lead,Negotiation,2022-10-06,2022-11-07,32.0,USR-3071,0
SH-8739,OPP-4683,Opportunity,Negotiation,2022-11-07,2022-12-08,22.0,USR-3071,0
SH-8740,OPP-4684,,Qualified Lead,2022-10-02,2022-10-09,7.0,USR-3016,0
SH-8741,OPP-4684,Lead,Opportunity,2022-10-09,2022-10-22,13.0,USR-3016,0
SH-8742,OPP-4684,Qualified Lead,Negotiation,2022-10-22,2022-11-22,31.0,USR-3016,0
SH-8743,OPP-4684,Opportunity,Negotiation,2022-11-22,2022-10-31,24.0,USR-3016,0
SH-8744,OPP-4685,,Qualified Lead,2022-11-14,2022-11-22,8.0,USR-3027,0
SH-8745,OPP-4685,Lead,Opportunity,2022-11-22,2022-11-29,7.0,USR-3027,0
SH-8746,OPP-4685,Qualified Lead,Negotiation,2022-11-29,2023-01-25,57.0,USR-3027,0
SH-8747,OPP-4685,Opportunity,Negotiation,2023-01-25,2023-01-10,11.0,USR-3027,0
SH-8748,OPP-4686,,Qualified Lead,2017-12-05,2017-12-15,10.0,USR-3003,0
SH-8749,OPP-4686,Lead,Opportunity,2017-12-15,2017-12-27,12.0,USR-3003,0
SH-8750,OPP-4686,Qualified Lead,Negotiation,2017-12-27,2018-01-13,17.0,USR-3003,0
SH-8751,OPP-4686,Opportunity,Negotiation,2018-01-13,2018-01-03,19.0,USR-3003,0
SH-8752,OPP-4687,,Qualified Lead,2024-04-16,2024-04-28,12.0,USR-3027,0
SH-8753,OPP-4687,Lead,Opportunity,2024-04-28,2024-05-12,14.0,USR-3027,0
SH-8754,OPP-4687,Qualified Lead,Negotiation,2024-05-12,2024-05-31,19.0,USR-3027,0
SH-8755,OPP-4687,Opportunity,Negotiation,2024-05-31,2024-05-16,25.0,USR-3027,0
SH-8756,OPP-4688,,Qualified Lead,2023-07-13,2023-07-22,9.0,USR-3068,0
SH-8757,OPP-4688,Lead,Opportunity,2023-07-22,2023-08-05,14.0,USR-3068,0
SH-8758,OPP-4688,Qualified Lead,Negotiation,2023-08-05,2023-08-29,24.0,USR-3068,0
SH-8759,OPP-4688,Opportunity,Negotiation,2023-08-29,2023-10-25,10.0,USR-3068,0
SH-8760,OPP-4689,,Qualified Lead,2021-12-05,2021-12-17,12.0,USR-3038,0
SH-8761,OPP-4689,Lead,Opportunity,2021-12-17,2021-12-26,9.0,USR-3038,0
SH-8762,OPP-4689,Qualified Lead,Negotiation,2021-12-26,2022-01-18,23.0,USR-3038,0
SH-8763,OPP-4689,Opportunity,Negotiation,2022-01-18,2022-01-30,21.0,USR-3038,0
SH-8764,OPP-4690,,Qualified Lead,2022-10-26,2022-11-01,6.0,USR-3036,0
SH-8765,OPP-4690,Lead,Opportunity,2022-11-01,2022-11-16,15.0,USR-3036,0
SH-8766,OPP-4690,Qualified Lead,Negotiation,2022-11-16,2022-12-21,35.0,USR-3036,0
SH-8767,OPP-4690,Opportunity,Negotiation,2022-12-21,2022-12-10,19.0,USR-3036,0
SH-8768,OPP-4691,,Qualified Lead,2024-12-20,2024-12-23,3.0,USR-3054,0
SH-8769,OPP-4691,Lead,Opportunity,2024-12-23,2024-12-31,8.0,USR-3054,0
SH-8770,OPP-4691,Qualified Lead,Negotiation,2024-12-31,2024-12-31,34.0,USR-3054,0
SH-8771,OPP-4691,Opportunity,Negotiation,2024-12-31,2024-12-31,17.0,USR-3054,0
SH-8772,OPP-4692,,Qualified Lead,2015-09-26,2015-10-04,8.0,USR-3052,0
SH-8773,OPP-4692,Lead,Opportunity,2015-10-04,2015-10-11,7.0,USR-3052,0
SH-8774,OPP-4692,Qualified Lead,Negotiation,2015-10-11,2015-11-16,36.0,USR-3052,0
SH-8775,OPP-4692,Opportunity,Negotiation,2015-11-16,2015-12-06,7.0,USR-3052,0
SH-8776,OPP-4693,,Qualified Lead,2022-08-13,2022-08-21,8.0,USR-3025,0
SH-8777,OPP-4693,Lead,Opportunity,2022-08-21,2022-09-04,14.0,USR-3025,0
SH-8778,OPP-4693,Qualified Lead,Negotiation,2022-09-04,2022-10-05,31.0,USR-3025,0
SH-8779,OPP-4693,Opportunity,Negotiation,2022-10-05,2022-09-14,8.0,USR-3025,0
SH-8780,OPP-4694,,Qualified Lead,2021-12-14,2021-12-24,10.0,USR-3008,0
SH-8781,OPP-4694,Lead,Opportunity,2021-12-24,2022-01-13,20.0,USR-3008,0
