contract_id,opportunity_id,account_id,contract_start_date,contract_end_date,contract_duration_months,contract_value,payment_terms,signed_date,contract_status,has_royalty_clause,royalty_pct,royalty_threshold_usd,number_of_revisions
CON-9067,OPP-5508,ACC-1154,2017-07-31,2018-01-27,6,615500,Upon signing,2017-07-31,Expired,1,8.8,800000.0,4
CON-9068,OPP-5510,ACC-1153,2019-03-09,2019-09-05,6,74500,Monthly instalments,2019-03-09,Active,0,,,2
CON-9069,OPP-5511,ACC-1062,2024-12-31,2027-12-16,36,152500,50% upfront / 50% on delivery,2024-12-31,Cancelled,0,,,1
CON-9070,OPP-5512,ACC-1118,2023-01-20,2024-07-13,18,82000,Net 60,2023-01-20,Active,0,,,3
CON-9071,OPP-5513,ACC-1084,2020-09-29,2022-03-23,18,277000,Upon signing,2020-09-29,Active,0,,,4
CON-9072,OPP-5514,ACC-1122,2023-02-08,2023-08-07,6,126500,Net 30,2023-02-08,Renewed,0,,,5
CON-9073,OPP-5515,ACC-1207,2021-03-03,2024-02-16,36,378000,Net 30,2021-03-03,Active,0,,,1
CON-9074,OPP-5516,ACC-1043,2023-10-22,2025-10-11,24,127000,Upon signing,2023-10-22,Active,0,,,0
CON-9075,OPP-5517,ACC-1001,2020-07-06,2021-12-28,18,207500,Net 60,2020-07-06,Renewed,1,10.0,270000.0,4
CON-9076,OPP-5518,ACC-1205,2016-07-27,2017-01-23,6,91500,Net 30,2016-07-27,Expired,0,,,4
CON-9077,OPP-5519,ACC-1076,2024-12-31,2026-12-21,24,533500,Monthly instalments,2024-12-31,Expired,1,8.6,694000.0,1
CON-9078,OPP-5521,ACC-1088,2018-08-08,2019-08-03,12,171000,Upon signing,2018-08-08,Active,0,,,3
CON-9079,OPP-5522,ACC-1032,2023-01-19,2024-07-12,18,500000,50% upfront / 50% on delivery,2023-01-19,Renewed,0,,,3
CON-9080,OPP-5523,ACC-1172,2021-05-16,2022-05-11,12,217500,Net 30,2021-05-16,Expired,0,,,1
CON-9081,OPP-5524,ACC-1129,2023-09-07,2025-02-28,18,500000,50% upfront / 50% on delivery,2023-09-07,Cancelled,0,,,1
CON-9082,OPP-5525,ACC-1068,2019-12-26,2021-06-18,18,215000,Upon signing,2019-12-26,Active,0,,,2
CON-9083,OPP-5526,ACC-1215,2018-09-06,2019-03-05,6,1200000,50% upfront / 50% on delivery,2018-09-06,Active,1,12.2,1560000.0,5
CON-9084,OPP-5527,ACC-1031,2018-03-01,2018-08-28,6,228000,Net 60,2018-03-01,Active,0,,,1
CON-9085,OPP-5528,ACC-1165,2022-11-20,2025-11-04,36,207000,Monthly instalments,2022-11-20,Expired,1,13.4,269000.0,2
CON-9086,OPP-5529,ACC-1218,2021-03-01,2021-08-28,6,74500,Net 60,2021-03-01,Renewed,0,,,0
CON-9087,OPP-5530,ACC-1107,2023-03-09,2024-08-30,18,334500,Monthly instalments,2023-03-09,Expired,0,,,3
CON-9088,OPP-5531,ACC-1144,2018-11-26,2020-11-15,24,229500,Monthly instalments,2018-11-26,Renewed,0,,,0
CON-9089,OPP-5533,ACC-1018,2023-09-26,2025-03-19,18,224000,Upon signing,2023-09-26,Expired,0,,,3
CON-9090,OPP-5534,ACC-1137,2024-12-31,2025-06-29,6,797500,50% upfront / 50% on delivery,2024-12-31,Active,1,8.8,1037000.0,1
CON-9091,OPP-5535,ACC-1146,2023-07-11,2024-01-07,6,76500,Net 30,2023-07-11,Active,0,,,2
CON-9092,OPP-5536,ACC-1197,2023-07-06,2024-12-27,18,631500,Net 60,2023-07-06,Active,1,14.5,821000.0,2
CON-9093,OPP-5537,ACC-1037,2020-10-29,2022-10-19,24,126500,Upon signing,2020-10-29,Active,0,,,0
CON-9094,OPP-5538,ACC-1064,2022-06-05,2023-11-27,18,99000,Net 30,2022-06-05,Expired,0,,,2
CON-9095,OPP-5540,ACC-1109,2023-01-14,2024-01-09,12,122000,50% upfront / 50% on delivery,2023-01-14,Expired,0,,,0
CON-9096,OPP-5543,ACC-1005,2020-07-06,2021-07-01,12,85000,Net 30,2020-07-06,Renewed,0,,,3
CON-9097,OPP-5544,ACC-1015,2023-10-22,2026-10-06,36,106500,Monthly instalments,2023-10-22,Active,0,,,0
CON-9098,OPP-5545,ACC-1190,2023-08-05,2024-07-30,12,376000,50% upfront / 50% on delivery,2023-08-05,Renewed,0,,,2
CON-9099,OPP-5547,ACC-1017,2024-02-05,2025-01-30,12,169500,Monthly instalments,2024-02-05,Renewed,0,,,2
CON-9100,OPP-5549,ACC-1130,2021-10-22,2022-04-20,6,196500,Monthly instalments,2021-10-22,Expired,0,,,2
CON-9101,OPP-5551,ACC-1127,2024-12-09,2026-11-29,24,55500,Net 60,2024-12-09,Active,0,,,2
CON-9102,OPP-5552,ACC-1090,2018-03-24,2019-09-15,18,233500,Monthly instalments,2018-03-24,Expired,0,,,3
CON-9103,OPP-5553,ACC-1214,2018-11-07,2019-11-02,12,69500,Monthly instalments,2018-11-07,Renewed,0,,,4
CON-9104,OPP-5554,ACC-1072,2016-01-23,2017-07-16,18,183500,50% upfront / 50% on delivery,2016-01-23,Active,0,,,4
CON-9105,OPP-5555,ACC-1191,2021-02-25,2022-08-19,18,1200000,Upon signing,2021-02-25,Renewed,1,12.8,1560000.0,4
CON-9106,OPP-5556,ACC-1090,2020-06-10,2020-12-07,6,42000,50% upfront / 50% on delivery,2020-06-10,Active,0,,,0
CON-9107,OPP-5557,ACC-1140,2019-11-28,2021-05-21,18,272000,Monthly instalments,2019-11-28,Cancelled,0,,,2
CON-9108,OPP-5558,ACC-1096,2019-11-19,2020-05-17,6,980500,Upon signing,2019-11-19,Active,1,6.1,1275000.0,3
CON-9109,OPP-5560,ACC-1079,2016-10-15,2018-10-05,24,177000,Net 60,2016-10-15,Active,0,,,5
CON-9110,OPP-5561,ACC-1049,2016-04-25,2017-10-17,18,350000,50% upfront / 50% on delivery,2016-04-25,Renewed,0,,,4
CON-9111,OPP-5562,ACC-1057,2019-01-01,2020-12-21,24,403000,Net 60,2019-01-01,Active,1,11.4,524000.0,4
CON-9112,OPP-5563,ACC-1092,2022-06-23,2022-12-20,6,924000,50% upfront / 50% on delivery,2022-06-23,Expired,1,14.3,1201000.0,3
CON-9113,OPP-5564,ACC-1152,2018-01-29,2018-07-28,6,124000,Net 30,2018-01-29,Cancelled,0,,,1
CON-9114,OPP-5565,ACC-1005,2024-12-31,2026-12-21,24,436500,Net 30,2024-12-31,Active,1,6.8,567000.0,4
CON-9115,OPP-5566,ACC-1162,2017-06-23,2018-06-18,12,486000,Monthly instalments,2017-06-23,Active,1,14.1,632000.0,5
CON-9116,OPP-5568,ACC-1058,2022-09-29,2023-03-28,6,140500,50% upfront / 50% on delivery,2022-09-29,Active,0,,,3
CON-9117,OPP-5569,ACC-1011,2024-06-15,2025-06-10,12,103500,Net 30,2024-06-15,Active,0,,,1
CON-9118,OPP-5570,ACC-1085,2024-12-11,2026-12-01,24,95500,50% upfront / 50% on delivery,2024-12-11,Cancelled,0,,,4
CON-9119,OPP-5571,ACC-1007,2023-12-19,2024-06-16,6,262500,50% upfront / 50% on delivery,2023-12-19,Expired,0,,,5
CON-9120,OPP-5574,ACC-1106,2024-04-13,2026-04-03,24,119000,Net 30,2024-04-13,Expired,0,,,0
CON-9121,OPP-5575,ACC-1070,2024-04-02,2027-03-18,36,64500,Net 30,2024-04-02,Expired,0,,,3
CON-9122,OPP-5576,ACC-1186,2022-02-09,2024-01-30,24,193000,Net 30,2022-02-09,Expired,0,,,3
CON-9123,OPP-5577,ACC-1059,2020-10-15,2021-10-10,12,221500,50% upfront / 50% on delivery,2020-10-15,Active,0,,,5
CON-9124,OPP-5578,ACC-1186,2017-11-28,2020-11-12,36,412000,Upon signing,2017-11-28,Active,1,13.3,536000.0,2
CON-9125,OPP-5580,ACC-1053,2020-09-16,2022-09-06,24,57000,Upon signing,2020-09-16,Active,0,,,0
CON-9126,OPP-5581,ACC-1102,2019-09-25,2021-09-14,24,368000,Net 30,2019-09-25,Expired,0,,,0
CON-9127,OPP-5582,ACC-1020,2019-08-03,2020-07-28,12,80500,Net 30,2019-08-03,Expired,0,,,3
CON-9128,OPP-5584,ACC-1158,2020-06-10,2021-06-05,12,104000,50% upfront / 50% on delivery,2020-06-10,Active,0,,,1
CON-9129,OPP-5586,ACC-1214,2016-12-12,2017-12-07,12,266500,Monthly instalments,2016-12-12,Renewed,0,,,2
CON-9130,OPP-5587,ACC-1078,2021-07-22,2022-07-17,12,130500,Net 30,2021-07-22,Renewed,0,,,5
CON-9131,OPP-5588,ACC-1076,2017-01-26,2019-01-16,24,189500,Net 30,2017-01-26,Active,0,,,5
CON-9132,OPP-5589,ACC-1083,2018-12-24,2021-12-08,36,410500,Monthly instalments,2018-12-24,Expired,0,,,5
CON-9133,OPP-5590,ACC-1162,2021-02-14,2022-02-09,12,209500,Upon signing,2021-02-14,Expired,0,,,2
CON-9134,OPP-5591,ACC-1210,2020-11-11,2022-11-01,24,93500,Net 30,2020-11-11,Expired,0,,,3
CON-9135,OPP-5592,ACC-1184,2022-01-28,2023-07-22,18,375500,50% upfront / 50% on delivery,2022-01-28,Renewed,1,9.6,488000.0,5
CON-9136,OPP-5593,ACC-1155,2020-10-17,2021-10-12,12,331000,Monthly instalments,2020-10-17,Renewed,0,,,4
CON-9137,OPP-5594,ACC-1170,2022-04-13,2024-04-02,24,478000,Monthly instalments,2022-04-13,Expired,1,9.5,621000.0,3
CON-9138,OPP-5596,ACC-1097,2021-02-12,2022-02-07,12,137500,Net 60,2021-02-12,Active,0,,,1
CON-9139,OPP-5598,ACC-1028,2018-11-15,2019-11-10,12,500000,Net 30,2018-11-15,Renewed,0,,,1
CON-9140,OPP-5599,ACC-1116,2023-10-05,2025-09-24,24,61000,Monthly instalments,2023-10-05,Renewed,0,,,2
CON-9141,OPP-5601,ACC-1158,2018-01-21,2020-01-11,24,110500,50% upfront / 50% on delivery,2018-01-21,Expired,0,,,0
CON-9142,OPP-5604,ACC-1074,2021-12-08,2022-12-03,12,191500,Monthly instalments,2021-12-08,Active,0,,,3
CON-9143,OPP-5605,ACC-1031,2015-10-11,2017-09-30,24,365000,Net 30,2015-10-11,Expired,0,,,0
CON-9144,OPP-5606,ACC-1098,2021-11-15,2022-05-14,6,110000,Monthly instalments,2021-11-15,Active,0,,,3
CON-9145,OPP-5607,ACC-1028,2022-01-12,2024-01-02,24,148000,50% upfront / 50% on delivery,2022-01-12,Expired,0,,,2
CON-9146,OPP-5608,ACC-1124,2019-10-10,2021-04-02,18,37000,Net 30,2019-10-10,Active,0,,,0
CON-9147,OPP-5609,ACC-1199,2024-05-12,2025-05-07,12,123500,50% upfront / 50% on delivery,2024-05-12,Expired,0,,,3
CON-9148,OPP-5611,ACC-1170,2024-10-27,2027-10-12,36,95000,Net 30,2024-10-27,Renewed,0,,,3
CON-9149,OPP-5613,ACC-1207,2023-02-18,2024-08-11,18,276000,Upon signing,2023-02-18,Renewed,0,,,0
CON-9150,OPP-5616,ACC-1130,2022-05-20,2022-11-16,6,1118500,Net 60,2022-05-20,Expired,1,5.3,1454000.0,0
CON-9151,OPP-5618,ACC-1024,2017-03-30,2020-03-14,36,113500,Monthly instalments,2017-03-30,Expired,0,,,3
CON-9152,OPP-5619,ACC-1002,2022-08-02,2023-07-28,12,95000,Upon signing,2022-08-02,Expired,0,,,3
CON-9153,OPP-5620,ACC-1176,2022-03-22,2022-09-18,6,126500,50% upfront / 50% on delivery,2022-03-22,Expired,0,,,5
CON-9154,OPP-5621,ACC-1208,2016-01-04,2016-12-29,12,109500,50% upfront / 50% on delivery,2016-01-04,Expired,0,,,2
CON-9155,OPP-5622,ACC-1150,2020-06-07,2020-12-04,6,123500,Upon signing,2020-06-07,Renewed,0,,,0
CON-9156,OPP-5625,ACC-1186,2023-07-07,2024-01-03,6,214500,50% upfront / 50% on delivery,2023-07-07,Active,0,,,0
CON-9157,OPP-5626,ACC-1036,2019-01-09,2019-07-08,6,55000,50% upfront / 50% on delivery,2019-01-09,Renewed,0,,,2
CON-9158,OPP-5627,ACC-1205,2023-08-28,2024-02-24,6,243500,Monthly instalments,2023-08-28,Renewed,0,,,3
CON-9159,OPP-5628,ACC-1012,2017-09-27,2019-03-21,18,142500,50% upfront / 50% on delivery,2017-09-27,Expired,0,,,1
CON-9160,OPP-5629,ACC-1086,2017-01-17,2019-01-07,24,28500,50% upfront / 50% on delivery,2017-01-17,Active,0,,,2
CON-9161,OPP-5630,ACC-1018,2019-03-01,2020-08-22,18,296500,Net 60,2019-03-01,Renewed,1,14.4,385000.0,5
CON-9162,OPP-5631,ACC-1082,2018-08-08,2021-07-23,36,63000,Net 60,2018-08-08,Expired,0,,,4
CON-9163,OPP-5633,ACC-1148,2023-11-29,2024-11-23,12,260500,Net 30,2023-11-29,Active,0,,,0
CON-9164,OPP-5634,ACC-1077,2024-12-31,2025-06-29,6,223500,Net 30,2024-12-31,Renewed,0,,,3
CON-9165,OPP-5636,ACC-1121,2019-08-25,2020-08-19,12,57000,50% upfront / 50% on delivery,2019-08-25,Renewed,0,,,1
CON-9166,OPP-5637,ACC-1053,2021-06-17,2022-12-09,18,128500,50% upfront / 50% on delivery,2021-06-17,Expired,0,,,5
CON-9167,OPP-5639,ACC-1008,2024-12-31,2026-12-21,24,176500,Net 60,2024-12-31,Renewed,0,,,0
CON-9168,OPP-5641,ACC-1167,2019-04-22,2019-10-19,6,113000,50% upfront / 50% on delivery,2019-04-22,Renewed,0,,,1
CON-9169,OPP-5642,ACC-1208,2024-01-24,2027-01-08,36,178000,Net 60,2024-01-24,Expired,0,,,3
CON-9170,OPP-5643,ACC-1137,2019-04-30,2020-10-21,18,73000,Net 30,2019-04-30,Renewed,0,,,5
CON-9171,OPP-5648,ACC-1147,2021-11-19,2023-11-09,24,268000,Upon signing,2021-11-19,Active,0,,,3
CON-9172,OPP-5649,ACC-1001,2015-06-20,2015-12-17,6,269000,Net 60,2015-06-20,Renewed,0,,,0
CON-9173,OPP-5651,ACC-1068,2021-01-22,2023-01-12,24,177000,50% upfront / 50% on delivery,2021-01-22,Active,0,,,2
CON-9174,OPP-5652,ACC-1070,2023-06-10,2025-05-30,24,209000,Net 60,2023-06-10,Active,0,,,2
CON-9175,OPP-5653,ACC-1129,2017-05-18,2018-05-13,12,241500,Upon signing,2017-05-18,Renewed,0,,,5
CON-9176,OPP-5654,ACC-1114,2018-08-29,2019-08-24,12,1200000,Net 60,2018-08-29,Cancelled,1,13.2,1560000.0,3
CON-9177,OPP-5655,ACC-1144,2022-01-04,2024-12-19,36,104000,Net 60,2022-01-04,Renewed,0,,,2
CON-9178,OPP-5656,ACC-1185,2017-05-01,2017-10-28,6,178500,Upon signing,2017-05-01,Active,0,,,0
CON-9179,OPP-5657,ACC-1026,2022-01-27,2024-01-17,24,500000,Monthly instalments,2022-01-27,Active,0,,,4
CON-9180,OPP-5659,ACC-1088,2021-10-10,2024-09-24,36,280000,50% upfront / 50% on delivery,2021-10-10,Expired,0,,,0
CON-9181,OPP-5661,ACC-1121,2019-09-04,2021-08-24,24,236000,Net 30,2019-09-04,Active,1,7.1,307000.0,3
CON-9182,OPP-5662,ACC-1165,2022-04-21,2022-10-18,6,114000,Monthly instalments,2022-04-21,Expired,0,,,5
CON-9183,OPP-5664,ACC-1059,2022-03-15,2025-02-27,36,56500,Net 60,2022-03-15,Expired,0,,,2
CON-9184,OPP-5667,ACC-1201,2023-04-24,2024-04-18,12,143000,50% upfront / 50% on delivery,2023-04-24,Active,0,,,0
CON-9185,OPP-5668,ACC-1119,2020-03-03,2020-08-30,6,83000,Net 60,2020-03-03,Active,0,,,5
CON-9186,OPP-5669,ACC-1076,2021-01-04,2021-07-03,6,167500,50% upfront / 50% on delivery,2021-01-04,Renewed,0,,,4
CON-9187,OPP-5670,ACC-1066,2022-07-09,2025-06-23,36,266500,Upon signing,2022-07-09,Active,0,,,1
CON-9188,OPP-5671,ACC-1113,2023-06-27,2024-12-18,18,109500,Net 30,2023-06-27,Expired,0,,,3
CON-9189,OPP-5672,ACC-1046,2017-09-07,2019-03-01,18,284500,Net 30,2017-09-07,Active,1,8.7,370000.0,1
CON-9190,OPP-5674,ACC-1162,2019-02-14,2020-08-07,18,326500,Upon signing,2019-02-14,Renewed,1,9.1,424000.0,2
CON-9191,OPP-5675,ACC-1083,2023-08-10,2026-07-25,36,55000,Net 30,2023-08-10,Expired,0,,,5
CON-9192,OPP-5677,ACC-1082,2022-01-15,2023-07-09,18,332500,Monthly instalments,2022-01-15,Expired,1,6.4,432000.0,5
CON-9193,OPP-5679,ACC-1110,2017-11-09,2020-10-24,36,639000,Net 30,2017-11-09,Renewed,1,12.7,831000.0,0
CON-9194,OPP-5682,ACC-1011,2024-11-25,2025-11-20,12,205500,Net 30,2024-11-25,Expired,0,,,1
CON-9195,OPP-5684,ACC-1089,2022-08-27,2025-08-11,36,336000,Net 30,2022-08-27,Active,1,5.2,437000.0,5
CON-9196,OPP-5685,ACC-1040,2024-01-15,2026-12-30,36,268000,Upon signing,2024-01-15,Renewed,1,14.8,348000.0,0
CON-9197,OPP-5686,ACC-1119,2018-11-08,2019-11-03,12,91500,Monthly instalments,2018-11-08,Renewed,0,,,4
CON-9198,OPP-5687,ACC-1194,2016-06-05,2017-11-27,18,221000,Net 30,2016-06-05,Expired,1,5.5,287000.0,1
CON-9199,OPP-5688,ACC-1097,2020-04-24,2020-10-21,6,216000,50% upfront / 50% on delivery,2020-04-24,Renewed,0,,,1
CON-9200,OPP-5689,ACC-1171,2023-04-27,2025-04-16,24,350000,Net 60,2023-04-27,Active,0,,,2
CON-9201,OPP-5690,ACC-1184,2017-11-19,2018-11-14,12,675000,Monthly instalments,2017-11-19,Expired,1,14.8,878000.0,5
CON-9202,OPP-5691,ACC-1025,2021-09-11,2022-09-06,12,197500,Upon signing,2021-09-11,Renewed,0,,,2
CON-9203,OPP-5692,ACC-1036,2022-04-07,2023-09-29,18,26500,Upon signing,2022-04-07,Active,0,,,4
CON-9204,OPP-5693,ACC-1170,2021-09-11,2022-09-06,12,103000,Upon signing,2021-09-11,Active,0,,,0
CON-9205,OPP-5694,ACC-1063,2018-10-12,2020-10-01,24,69500,Monthly instalments,2018-10-12,Expired,0,,,2
CON-9206,OPP-5696,ACC-1091,2021-12-02,2022-11-27,12,114500,50% upfront / 50% on delivery,2021-12-02,Renewed,0,,,2
CON-9207,OPP-5697,ACC-1033,2024-06-05,2025-11-27,18,48000,Upon signing,2024-06-05,Active,0,,,1
CON-9208,OPP-5700,ACC-1156,2024-01-23,2025-07-16,18,28000,Upon signing,2024-01-23,Expired,0,,,1
CON-9209,OPP-5701,ACC-1139,2018-04-07,2018-10-04,6,129500,50% upfront / 50% on delivery,2018-04-07,Active,0,,,1
CON-9210,OPP-5703,ACC-1128,2023-12-30,2025-12-19,24,140000,Monthly instalments,2023-12-30,Renewed,0,,,5
CON-9211,OPP-5704,ACC-1143,2020-01-10,2021-01-04,12,216500,Upon signing,2020-01-10,Renewed,0,,,1
CON-9212,OPP-5705,ACC-1162,2020-03-01,2022-02-19,24,838500,Monthly instalments,2020-03-01,Renewed,1,6.2,1090000.0,5
CON-9213,OPP-5706,ACC-1079,2015-07-21,2016-07-15,12,192000,Net 60,2015-07-21,Active,0,,,4
CON-9214,OPP-5709,ACC-1155,2022-08-20,2024-08-09,24,390000,Net 60,2022-08-20,Active,1,11.4,507000.0,1
CON-9215,OPP-5710,ACC-1042,2023-08-15,2024-02-11,6,347500,Net 30,2023-08-15,Renewed,0,,,1
CON-9216,OPP-5711,ACC-1020,2024-10-05,2026-09-25,24,443500,Net 30,2024-10-05,Active,0,,,1
CON-9217,OPP-5712,ACC-1015,2021-01-29,2021-07-28,6,1200000,Upon signing,2021-01-29,Renewed,1,9.0,1560000.0,5
CON-9218,OPP-5713,ACC-1103,2015-03-12,2016-03-06,12,321500,Monthly instalments,2015-03-12,Active,0,,,2
CON-9219,OPP-5716,ACC-1169,2024-12-31,2026-12-21,24,153000,50% upfront / 50% on delivery,2024-12-31,Expired,0,,,2
CON-9220,OPP-5717,ACC-1079,2020-07-17,2023-07-02,36,715000,Net 60,2020-07-17,Expired,1,14.0,930000.0,0
CON-9221,OPP-5718,ACC-1145,2023-12-17,2026-12-01,36,508000,Net 30,2023-12-17,Active,1,9.2,660000.0,3
CON-9222,OPP-5719,ACC-1169,2023-05-01,2025-04-20,24,95500,Upon signing,2023-05-01,Active,0,,,5
CON-9223,OPP-5721,ACC-1118,2017-12-06,2018-06-04,6,101000,Net 60,2017-12-06,Active,0,,,2
CON-9224,OPP-5722,ACC-1053,2016-02-03,2019-01-18,36,90000,Net 60,2016-02-03,Expired,0,,,2
CON-9225,OPP-5723,ACC-1185,2020-10-28,2021-04-26,6,157000,Net 30,2020-10-28,Active,0,,,1
CON-9226,OPP-5725,ACC-1143,2024-02-02,2024-07-31,6,500000,Monthly instalments,2024-02-02,Expired,0,,,0
CON-9227,OPP-5726,ACC-1035,2021-07-31,2023-01-22,18,363500,Monthly instalments,2021-07-31,Expired,0,,,1
CON-9228,OPP-5727,ACC-1015,2022-11-10,2025-10-25,36,597500,Net 60,2022-11-10,Expired,1,12.3,777000.0,0
CON-9229,OPP-5728,ACC-1155,2017-04-14,2017-10-11,6,130500,50% upfront / 50% on delivery,2017-04-14,Renewed,0,,,4
CON-9230,OPP-5729,ACC-1016,2023-04-03,2024-03-28,12,176000,Net 30,2023-04-03,Expired,0,,,4
CON-9231,OPP-5730,ACC-1151,2020-08-16,2022-08-06,24,87500,Net 30,2020-08-16,Active,0,,,2
CON-9232,OPP-5732,ACC-1216,2024-06-26,2024-12-23,6,137000,Monthly instalments,2024-06-26,Active,0,,,3
CON-9233,OPP-5733,ACC-1196,2021-12-22,2023-12-12,24,87500,Net 30,2021-12-22,Expired,0,,,4
CON-9234,OPP-5735,ACC-1043,2021-11-13,2022-05-12,6,335000,50% upfront / 50% on delivery,2021-11-13,Renewed,1,11.3,436000.0,2
CON-9235,OPP-5736,ACC-1101,2018-05-22,2021-05-06,36,115000,Upon signing,2018-05-22,Renewed,0,,,0
CON-9236,OPP-5737,ACC-1125,2023-12-19,2024-06-16,6,273000,Monthly instalments,2023-12-19,Active,0,,,4
CON-9237,OPP-5738,ACC-1065,2018-03-22,2018-09-18,6,254500,Monthly instalments,2018-03-22,Renewed,1,6.8,331000.0,2
CON-9238,OPP-5739,ACC-1100,2024-04-02,2026-03-23,24,42500,Upon signing,2024-04-02,Expired,0,,,1
CON-9239,OPP-5740,ACC-1092,2024-03-18,2024-09-14,6,224000,50% upfront / 50% on delivery,2024-03-18,Expired,0,,,3
CON-9240,OPP-5741,ACC-1204,2015-08-20,2018-08-04,36,280000,Net 60,2015-08-20,Expired,0,,,5
CON-9241,OPP-5742,ACC-1139,2017-02-13,2020-01-29,36,663500,50% upfront / 50% on delivery,2017-02-13,Active,1,10.7,863000.0,2
CON-9242,OPP-5743,ACC-1111,2021-11-27,2024-11-11,36,214500,Monthly instalments,2021-11-27,Expired,0,,,0
CON-9243,OPP-5744,ACC-1004,2024-02-22,2025-08-15,18,132500,Upon signing,2024-02-22,Active,0,,,3
CON-9244,OPP-5745,ACC-1003,2021-01-04,2021-12-30,12,200000,Monthly instalments,2021-01-04,Active,0,,,1
CON-9245,OPP-5747,ACC-1181,2018-08-11,2020-07-31,24,210500,Net 30,2018-08-11,Active,0,,,3
CON-9246,OPP-5748,ACC-1071,2016-02-04,2018-01-24,24,226000,Upon signing,2016-02-04,Expired,0,,,3
CON-9247,OPP-5749,ACC-1025,2023-03-09,2023-09-05,6,228500,Net 30,2023-03-09,Renewed,0,,,3
CON-9248,OPP-5750,ACC-1091,2019-03-04,2020-08-25,18,100500,Net 30,2019-03-04,Renewed,0,,,5
CON-9249,OPP-5753,ACC-1209,2019-12-07,2021-11-26,24,207000,Upon signing,2019-12-07,Expired,0,,,5
CON-9250,OPP-5755,ACC-1211,2018-02-17,2018-08-16,6,1029500,Upon signing,2018-02-17,Renewed,1,10.7,1338000.0,3
CON-9251,OPP-5758,ACC-1089,2017-12-11,2020-11-25,36,84500,Net 60,2017-12-11,Expired,0,,,4
CON-9252,OPP-5759,ACC-1110,2017-10-02,2019-09-22,24,114000,Net 30,2017-10-02,Active,0,,,0
CON-9253,OPP-5762,ACC-1147,2020-06-22,2022-06-12,24,73000,Upon signing,2020-06-22,Active,0,,,3
CON-9254,OPP-5764,ACC-1034,2023-03-02,2024-08-23,18,1200000,Net 60,2023-03-02,Active,1,7.5,1560000.0,5
CON-9255,OPP-5766,ACC-1129,2024-10-26,2025-04-24,6,306500,Net 60,2024-10-26,Renewed,1,11.2,398000.0,0
CON-9256,OPP-5767,ACC-1215,2016-09-27,2019-09-12,36,80000,Monthly instalments,2016-09-27,Active,0,,,3
CON-9257,OPP-5768,ACC-1080,2022-02-28,2023-08-22,18,650500,50% upfront / 50% on delivery,2022-02-28,Cancelled,1,7.8,846000.0,5
CON-9258,OPP-5769,ACC-1104,2017-10-01,2019-09-21,24,143000,Upon signing,2017-10-01,Expired,0,,,0
CON-9259,OPP-5770,ACC-1177,2023-06-06,2024-05-31,12,83000,Net 30,2023-06-06,Expired,0,,,1
CON-9260,OPP-5772,ACC-1064,2019-01-30,2019-07-29,6,117000,Upon signing,2019-01-30,Renewed,0,,,5
CON-9261,OPP-5774,ACC-1166,2022-10-28,2023-04-26,6,59000,Monthly instalments,2022-10-28,Active,0,,,5
CON-9262,OPP-5775,ACC-1207,2021-02-21,2023-02-11,24,182500,Monthly instalments,2021-02-21,Expired,0,,,5
CON-9263,OPP-5776,ACC-1203,2018-05-26,2019-05-21,12,208500,50% upfront / 50% on delivery,2018-05-26,Active,0,,,2
CON-9264,OPP-5778,ACC-1086,2020-10-02,2022-09-22,24,120500,Monthly instalments,2020-10-02,Expired,0,,,0
CON-9265,OPP-5779,ACC-1009,2018-12-08,2021-11-22,36,61000,Monthly instalments,2018-12-08,Active,0,,,4
CON-9266,OPP-5780,ACC-1046,2021-06-27,2023-06-17,24,1039500,Net 60,2021-06-27,Cancelled,1,8.5,1351000.0,4
CON-9267,OPP-5782,ACC-1046,2023-06-27,2025-06-16,24,316500,Monthly instalments,2023-06-27,Expired,0,,,4
CON-9268,OPP-5783,ACC-1102,2017-12-22,2019-12-12,24,145000,Net 30,2017-12-22,Expired,1,13.8,188000.0,2
CON-9269,OPP-5784,ACC-1066,2022-07-17,2024-01-08,18,356500,Upon signing,2022-07-17,Active,0,,,0
CON-9270,OPP-5787,ACC-1022,2024-09-30,2026-03-24,18,109500,Upon signing,2024-09-30,Active,0,,,0
CON-9271,OPP-5788,ACC-1175,2022-10-27,2025-10-11,36,406000,Net 30,2022-10-27,Expired,1,8.2,528000.0,5
CON-9272,OPP-5789,ACC-1008,2020-12-26,2022-06-19,18,262000,50% upfront / 50% on delivery,2020-12-26,Expired,0,,,0
CON-9273,OPP-5791,ACC-1021,2023-04-04,2023-10-01,6,170500,Upon signing,2023-04-04,Expired,0,,,5
CON-9274,OPP-5792,ACC-1000,2022-02-20,2023-02-15,12,128000,Net 60,2022-02-20,Expired,0,,,2
CON-9275,OPP-5793,ACC-1057,2020-09-25,2022-03-19,18,47000,50% upfront / 50% on delivery,2020-09-25,Expired,0,,,0
CON-9276,OPP-5794,ACC-1023,2024-09-11,2026-03-05,18,259000,Upon signing,2024-09-11,Expired,0,,,2
CON-9277,OPP-5795,ACC-1012,2019-06-13,2021-06-02,24,125000,50% upfront / 50% on delivery,2019-06-13,Active,0,,,1
CON-9278,OPP-5796,ACC-1158,2019-09-25,2021-09-14,24,82000,Net 60,2019-09-25,Active,0,,,3
CON-9279,OPP-5797,ACC-1191,2023-06-09,2026-05-24,36,190000,50% upfront / 50% on delivery,2023-06-09,Expired,0,,,4
