opportunity_id,opportunity_name,account_id,primary_contact_id,owner_user_id,division,region,deal_type,lead_source,stage,amount,discount_pct,probability_manual,created_date,expected_close_date,close_date_actual,is_won,lost_reason,is_renewal,fiscal_year,fiscal_quarter,is_open
OPP-4429,Amber Holdings - TalentEdge - New Business - 2021,ACC-1051,CON-2392,USR-3003,TalentEdge,Europe,New Business,Inbound Inquiry,Closed Won,172500,20.9,76.0,2021-05-02,2021-06-19,2021-06-03,1.0,,0,2021,Q2,0
OPP-4430,Oasis Sports - TalentEdge - New Business - 2019,ACC-1149,CON-2368,USR-3009,TalentEdge,Asia Pacific,New Business,Website Form,Closed Lost,176500,31.0,31.0,2019-10-09,2019-11-11,2019-11-12,0.0,Budget cut / cancelled,0,2019,Q4,0
OPP-4431,Pulse Retail - PulseMedia - Cross-sell - 2019,ACC-1204,,USR-3054,PulseMedia,Europe,Cross-sell,Outbound Cold Call,Closed Lost,412000,11.3,20.0,2019-10-19,2019-12-04,2020-01-22,0.0,Deal went silent,0,2019,Q4,0
OPP-4432,Jetset Media - TalentEdge - New Business - 2017,ACC-1023,CON-2447,USR-3004,TalentEdge,Europe,New Business,Partner Referral,Closed Lost,85500,11.5,40.0,2017-07-01,2017-09-15,2017-08-12,0.0,Scope too complex,0,2017,Q3,0
OPP-4433,Ember Retail - PulseMedia - Renewal - 2020,ACC-1061,CON-2005,USR-3054,PulseMedia,North America,Renewal,Conference / Event,Closed Won,324500,9.7,77.0,2020-06-16,2020-08-15,2020-08-01,1.0,,1,2020,Q2,0
OPP-4434,Ignite Apparel - BrandVault - New Business - 2023,ACC-1182,CON-2222,USR-3066,BrandVault,India,New Business,Outbound Cold Call,Closed Won,797500,16.3,22.0,2023-08-16,2023-10-30,2023-11-10,1.0,,0,2023,Q3,0
OPP-4435,Quartz Cosmetics - CreativeMotion - Cross-sell - 2023,ACC-1197,CON-2142,USR-3029,CreativeMotion,Asia Pacific,Cross-sell,Inbound Inquiry,Closed Won,109000,18.0,32.0,2023-04-18,2023-06-24,2023-06-22,1.0,,0,2023,Q2,0
OPP-4436,Urban Gear Ltd - CreativeMotion - New Business - 2019,ACC-1001,CON-2374,USR-3027,CreativeMotion,Europe,New Business,Existing Relationship,Closed Won,131000,10.1,23.0,2019-12-09,2020-02-02,2020-01-16,1.0,,0,2019,Q4,0
OPP-4437,Meridian Sports - PulseMedia - New Business - 2024,ACC-1070,CON-2396,USR-3037,PulseMedia,India,New Business,Referral,Closed Won,342500,5.3,22.0,2024-11-28,2025-01-09,2024-12-31,1.0,,0,2024,Q4,0
OPP-4438,Cascade Beauty - TalentEdge - New Business - 2024,ACC-1180,CON-2371,USR-3005,TalentEdge,Europe,New Business,Referral,Closed Won,208500,28.2,71.0,2024-03-14,2024-04-10,2024-04-16,1.0,,0,2024,Q1,0
OPP-4439,Stellar Foods - TalentEdge - New Business - 2019,ACC-1167,CON-2098,USR-3000,TalentEdge,Europe,New Business,Existing Relationship,Closed Lost,123000,21.5,45.0,2019-09-11,2019-12-06,2019-11-13,0.0,Requirements changed,0,2019,Q3,0
OPP-4440,Sigma Apparel - PulseMedia - Renewal - 2023,ACC-1016,CON-2240,USR-3046,PulseMedia,North America,Renewal,Conference / Event,Closed Won,380500,15.4,61.0,2023-08-24,2023-09-18,2023-10-28,1.0,,1,2023,Q3,0
OPP-4441,Quiver Retail - CreativeMotion - New Business - 2021,ACC-1079,CON-2115,USR-3026,CreativeMotion,North America,New Business,Referral,Closed Lost,29500,16.8,31.0,2021-03-15,2021-04-15,2021-04-28,0.0,Deal went silent,0,2021,Q1,0
OPP-4442,Jupiter Automotive - TalentEdge - New Business - 2023,ACC-1151,CON-2162,USR-3000,TalentEdge,India,New Business,Conference / Event,Closed Won,160500,23.8,65.0,2023-11-07,2023-12-28,2023-12-22,1.0,,0,2023,Q4,0
OPP-4443,Epsilon Retail - PulseMedia - New Business - 2022,ACC-1013,CON-2397,USR-3054,PulseMedia,India,New Business,Conference / Event,Closed Won,500000,23.2,31.0,2022-03-05,2022-04-18,2022-05-05,1.0,,0,2022,Q1,0
OPP-4444,Quest Fashion - CreativeMotion - New Business - 2021,ACC-1067,CON-2485,USR-3020,CreativeMotion,Asia Pacific,New Business,Existing Relationship,Closed Lost,157000,5.4,29.0,2021-08-12,2021-09-05,2021-10-12,0.0,Budget cut / cancelled,0,2021,Q3,0
OPP-4445,Yoke Fashion - PulseMedia - Upsell - 2018,ACC-1088,CON-2057,USR-3051,PulseMedia,Asia Pacific,Upsell,Website Form,Closed Won,500000,11.0,33.0,2018-10-17,2019-01-10,2018-12-14,1.0,,0,2018,Q4,0
OPP-4446,Craft Cosmetics - TalentEdge - Renewal - 2021,ACC-1132,CON-2381,USR-3005,TalentEdge,North America,Renewal,Referral,Closed Won,121000,28.0,58.0,2021-07-11,2021-08-04,2021-08-17,1.0,,1,2021,Q3,0
OPP-4447,Blaze Sportswear - BrandVault - New Business - 2021,ACC-1040,CON-2380,USR-3076,BrandVault,North America,New Business,Outbound Cold Call,Closed Won,328000,6.2,65.0,2021-05-04,2021-06-13,2021-07-07,1.0,,0,2021,Q2,0
OPP-4448,Quantum Consumer - CreativeMotion - Renewal - 2023,ACC-1116,CON-2358,USR-3032,CreativeMotion,Australia,Renewal,Existing Relationship,Closed Won,116000,8.5,38.0,2023-07-08,2023-09-09,2023-08-17,1.0,,1,2023,Q3,0
OPP-4449,Niche Cosmetics - BrandVault - New Business - 2020,ACC-1195,CON-2517,USR-3065,BrandVault,Europe,New Business,Outbound Cold Call,Closed Won,207500,17.5,28.0,2020-11-19,2021-01-16,2020-12-25,1.0,,0,2020,Q4,0
OPP-4450,Jetset Media - CreativeMotion - New Business - 2023,ACC-1023,CON-2447,USR-3027,CreativeMotion,North America,New Business,Outbound Cold Call,Closed Won,124500,8.2,38.0,2023-03-12,2023-04-19,2023-05-09,1.0,,0,2023,Q1,0
OPP-4451,Fusion Apparel - TalentEdge - Upsell - 2020,ACC-1219,CON-2126,USR-3006,TalentEdge,Europe,Upsell,LinkedIn Outreach,Closed Won,38500,12.7,26.0,2020-10-05,2020-12-25,2020-11-16,1.0,,0,2020,Q4,0
OPP-4452,Amber Holdings - PulseMedia - New Business - 2024,ACC-1178,CON-2423,USR-3046,PulseMedia,Asia Pacific,New Business,Existing Relationship,Closed Won,241000,8.2,66.0,2024-09-27,2024-11-26,2024-11-04,1.0,,0,2024,Q3,0
OPP-4453,Amber Holdings - BrandVault - New Business - 2021,ACC-1152,CON-2037,USR-3075,BrandVault,Asia Pacific,New Business,LinkedIn Outreach,Closed Won,976500,12.1,42.0,2021-06-22,2021-08-03,2021-08-24,1.0,,0,2021,Q2,0
OPP-4454,Raven Entertainment - PulseMedia - New Business - 2024,ACC-1156,CON-2401,USR-3054,PulseMedia,North America,New Business,Existing Relationship,Lead,138500,5.6,29.0,2024-09-05,2024-11-13,,,,0,2024,Q3,1
OPP-4455,Muse Entertainment - CreativeMotion - Renewal - 2024,ACC-1008,,USR-3026,CreativeMotion,Asia Pacific,Renewal,Partner Referral,Closed Won,58000,13.7,68.0,2024-07-06,2024-08-08,2024-07-28,1.0,,1,2024,Q3,0
OPP-4456,Stellar Foods - CreativeMotion - Renewal - 2023,ACC-1167,CON-2098,USR-3030,CreativeMotion,North America,Renewal,Partner Referral,Closed Won,256500,9.4,59.0,2023-01-11,2023-03-30,2023-03-14,1.0,,1,2023,Q1,0
OPP-4457,Quartz Cosmetics - PulseMedia - Renewal - 2019,ACC-1197,CON-2311,USR-3037,PulseMedia,Asia Pacific,Renewal,Partner Referral,Closed Won,363000,10.5,63.0,2019-04-21,2019-07-07,2019-05-08,1.0,,1,2019,Q2,0
OPP-4458,Wraith Athletics - BrandVault - New Business - 2024,ACC-1028,CON-2252,USR-3068,BrandVault,India,New Business,Partner Referral,Negotiation,332500,10.8,46.0,2024-08-13,2024-10-05,,,,0,2024,Q3,1
OPP-4459,Meridian Sports - PulseMedia - New Business - 2020,ACC-1031,CON-2246,USR-3059,PulseMedia,North America,New Business,Website Form,Closed Won,196000,12.5,31.0,2020-01-20,2020-03-17,2020-02-29,1.0,,0,2020,Q1,0
OPP-4460,Omega Entertainment - CreativeMotion - New Business - 2019,ACC-1114,CON-2056,USR-3028,CreativeMotion,North America,New Business,Outbound Cold Call,Closed Won,166000,15.0,25.0,2019-01-04,2019-03-15,2019-03-04,1.0,,0,2019,Q1,0
OPP-4461,Wave Retail - TalentEdge - New Business - 2020,ACC-1162,CON-2280,USR-3016,TalentEdge,Europe,New Business,Referral,Closed Lost,111000,12.1,40.0,2020-05-15,2020-08-01,2020-07-21,0.0,Scope too complex,0,2020,Q2,0
OPP-4462,Yawn Sports - TalentEdge - Renewal - 2020,ACC-1185,CON-2253,USR-3003,TalentEdge,Australia,Renewal,Existing Relationship,Closed Won,209000,13.9,21.0,2020-12-03,2021-01-30,2021-01-10,1.0,,1,2020,Q4,0
OPP-4463,Omega Entertainment - BrandVault - Upsell - 2023,ACC-1184,CON-2355,USR-3063,BrandVault,India,Upsell,Inbound Inquiry,Closed Lost,258000,12.7,42.0,2023-07-04,2023-10-01,2023-11-06,0.0,Scope too complex,0,2023,Q3,0
OPP-4464,Meridian Sports - PulseMedia - Renewal - 2019,ACC-1070,CON-2202,USR-3044,PulseMedia,Asia Pacific,Renewal,Inbound Inquiry,Closed Won,196500,4.7,44.0,2019-09-20,2019-11-15,2019-11-10,1.0,,1,2019,Q3,0
OPP-4465,Glacier Foods - TalentEdge - New Business - 2019,ACC-1168,CON-2134,USR-3004,TalentEdge,Asia Pacific,New Business,Conference / Event,Closed Won,130000,7.2,24.0,2019-07-26,2019-08-17,2019-08-20,1.0,,0,2019,Q3,0
OPP-4466,Fuse Athletics - CreativeMotion - New Business - 2021,ACC-1211,CON-2206,USR-3033,CreativeMotion,Australia,New Business,Outbound Cold Call,Closed Lost,268500,14.9,48.0,2021-09-11,2021-11-14,2021-12-01,0.0,Requirements changed,0,2021,Q3,0
OPP-4467,Nest Retail - PulseMedia - New Business - 2022,ACC-1136,CON-2468,USR-3044,PulseMedia,Europe,New Business,Referral,Closed Won,103500,19.0,32.0,2022-04-02,2022-06-23,2022-05-11,1.0,,0,2022,Q2,0
OPP-4468,Trek Media - BrandVault - Renewal - 2023,ACC-1077,CON-2426,USR-3072,BrandVault,India,Renewal,Existing Relationship,Closed Won,1180500,10.6,45.0,2023-07-15,2023-08-25,2023-09-23,1.0,,1,2023,Q3,0
OPP-4469,Zephyr Athletics - PulseMedia - Renewal - 2024,ACC-1142,CON-2036,USR-3059,PulseMedia,India,Renewal,Existing Relationship,Closed Won,195500,18.0,33.0,2024-06-18,2024-07-23,2024-07-11,1.0,,1,2024,Q2,0
OPP-4470,Niche Cosmetics - BrandVault - New Business - 2024,ACC-1074,CON-2288,USR-3068,BrandVault,Australia,New Business,LinkedIn Outreach,Closed Won,1120000,5.2,58.0,2024-10-24,2024-12-18,2024-12-31,1.0,,0,2024,Q4,0
OPP-4471,Dusk Entertainment - PulseMedia - Upsell - 2018,ACC-1128,CON-2349,USR-3054,PulseMedia,India,Upsell,Website Form,Closed Won,110000,9.8,20.0,2018-06-25,2018-08-06,2018-08-10,1.0,,0,2018,Q2,0
OPP-4472,Stellar Foods - BrandVault - Cross-sell - 2022,ACC-1167,CON-2497,USR-3068,BrandVault,Asia Pacific,Cross-sell,Conference / Event,Closed Won,425500,17.7,28.0,2022-02-19,2022-03-14,2022-05-22,1.0,,0,2022,Q1,0
OPP-4473,Apex Sportswear - PulseMedia - Renewal - 2024,ACC-1153,,USR-3057,PulseMedia,North America,Renewal,LinkedIn Outreach,Closed Won,151500,10.8,21.0,2024-05-08,2024-06-08,2024-06-14,1.0,,1,2024,Q2,0
OPP-4474,Rho Fashion - PulseMedia - New Business - 2023,ACC-1141,CON-2453,USR-3046,PulseMedia,Asia Pacific,New Business,Outbound Cold Call,Closed Won,378000,26.9,38.0,2023-03-12,2023-04-26,2023-04-22,1.0,,0,2023,Q1,0
OPP-4475,Oasis Sports - BrandVault - Upsell - 2020,ACC-1147,CON-2317,USR-3077,BrandVault,Europe,Upsell,Conference / Event,Closed Lost,504000,13.8,48.0,2020-10-15,2020-12-16,2021-02-01,0.0,Chose competitor,0,2020,Q4,0
OPP-4476,Quiver Retail - BrandVault - Upsell - 2022,ACC-1191,CON-2137,USR-3062,BrandVault,North America,Upsell,Referral,Closed Won,385500,11.9,63.0,2022-06-17,2022-08-29,2022-08-21,1.0,,0,2022,Q2,0
OPP-4477,Ignite Apparel - PulseMedia - Renewal - 2020,ACC-1182,CON-2222,USR-3036,PulseMedia,Australia,Renewal,Existing Relationship,Closed Won,163000,11.4,63.0,2020-11-02,2020-11-27,2020-12-16,1.0,,1,2020,Q4,0
OPP-4478,Lime Cosmetics - PulseMedia - Upsell - 2016,ACC-1109,CON-2095,USR-3041,PulseMedia,Asia Pacific,Upsell,Existing Relationship,Closed Won,181500,26.7,59.0,2016-11-25,2017-01-05,2017-01-09,1.0,,0,2016,Q4,0
OPP-4479,Vapor Fashion - TalentEdge - New Business - 2018,ACC-1203,CON-2065,USR-3016,TalentEdge,Europe,New Business,Website Form,Closed Won,179500,10.2,41.0,2018-02-21,2018-05-14,2018-03-31,1.0,,0,2018,Q1,0
OPP-4480,Glacier Foods - PulseMedia - Renewal - 2022,ACC-1201,CON-2297,USR-3058,PulseMedia,India,Renewal,Inbound Inquiry,Closed Won,199000,15.0,33.0,2022-08-20,2022-11-14,2022-09-22,1.0,,1,2022,Q3,0
OPP-4481,Ignite Apparel - CreativeMotion - New Business - 2019,ACC-1182,CON-2034,USR-3027,CreativeMotion,India,New Business,Outbound Cold Call,Closed Won,73500,12.9,29.0,2019-10-19,2019-12-15,2019-12-28,1.0,,0,2019,Q4,0
OPP-4482,Tau Media - CreativeMotion - Renewal - 2015,ACC-1065,CON-2460,USR-3025,CreativeMotion,Asia Pacific,Renewal,Partner Referral,Closed Won,220000,15.4,57.0,2015-04-10,2015-06-15,2015-05-15,1.0,,1,2015,Q2,0
OPP-4483,Zenith Financial - TalentEdge - New Business - 2021,ACC-1164,CON-2218,USR-3004,TalentEdge,India,New Business,Outbound Cold Call,Closed Lost,73500,8.8,49.0,2021-08-17,2021-11-12,2021-10-04,0.0,Budget cut / cancelled,0,2021,Q3,0
OPP-4484,Epoch Cosmetics - CreativeMotion - Upsell - 2019,ACC-1087,,USR-3025,CreativeMotion,North America,Upsell,LinkedIn Outreach,Closed Won,45500,17.4,50.0,2019-04-09,2019-05-24,2019-05-24,1.0,,0,2019,Q2,0
OPP-4485,Titan Apparel - PulseMedia - Renewal - 2023,ACC-1215,CON-2291,USR-3048,PulseMedia,North America,Renewal,Website Form,Closed Won,500000,7.6,53.0,2023-06-02,2023-08-03,2023-07-17,1.0,,1,2023,Q2,0
OPP-4486,Eta Fashion - PulseMedia - New Business - 2020,ACC-1020,CON-2414,USR-3037,PulseMedia,Australia,New Business,Partner Referral,Closed Lost,410500,31.9,31.0,2020-08-08,2020-09-26,2020-11-09,0.0,No decision made,0,2020,Q3,0
OPP-4487,Rho Fashion - BrandVault - Cross-sell - 2016,ACC-1141,CON-2022,USR-3071,BrandVault,India,Cross-sell,Conference / Event,Closed Won,387500,11.4,34.0,2016-04-27,2016-06-24,2016-06-01,1.0,,0,2016,Q2,0
OPP-4488,Phi Fashion - PulseMedia - Renewal - 2016,ACC-1122,CON-2334,USR-3058,PulseMedia,Australia,Renewal,Referral,Closed Won,247000,15.2,47.0,2016-11-02,2016-12-17,2016-12-23,1.0,,1,2016,Q4,0
OPP-4489,Flare Sports - PulseMedia - Upsell - 2022,ACC-1138,CON-2133,USR-3046,PulseMedia,North America,Upsell,Partner Referral,Closed Won,255000,9.9,80.0,2022-05-01,2022-07-16,2022-06-14,1.0,,0,2022,Q2,0
OPP-4490,Apex Sportswear - TalentEdge - New Business - 2021,ACC-1153,,USR-3008,TalentEdge,Asia Pacific,New Business,Conference / Event,Closed Won,171500,10.0,40.0,2021-03-17,2021-05-09,2021-04-20,1.0,,0,2021,Q1,0
OPP-4491,Quiver Retail - PulseMedia - New Business - 2016,ACC-1079,CON-2115,USR-3058,PulseMedia,Australia,New Business,Existing Relationship,Closed Lost,416500,11.7,60.0,2016-10-06,2016-11-17,2017-01-09,0.0,Budget cut / cancelled,0,2016,Q4,0
OPP-4492,Epoch Cosmetics - TalentEdge - Renewal - 2018,ACC-1087,,USR-3005,TalentEdge,Asia Pacific,Renewal,Partner Referral,Closed Won,68500,8.7,26.0,2018-02-08,2018-04-09,2018-03-29,1.0,,1,2018,Q1,0
OPP-4493,Lambda Fashion - CreativeMotion - Upsell - 2019,ACC-1053,CON-2461,USR-3022,CreativeMotion,Australia,Upsell,Partner Referral,Closed Won,41500,42.0,59.0,2019-04-13,2019-05-23,2019-05-27,1.0,,0,2019,Q2,0
OPP-4494,Valor Apparel - PulseMedia - Renewal - 2020,ACC-1058,CON-2480,USR-3050,PulseMedia,India,Renewal,Partner Referral,Closed Won,205000,13.8,38.0,2020-11-10,2021-01-14,2021-01-08,1.0,,1,2020,Q4,0
OPP-4495,Urban Gear Ltd - PulseMedia - Cross-sell - 2016,ACC-1001,CON-2374,USR-3054,PulseMedia,Asia Pacific,Cross-sell,Conference / Event,Closed Won,296000,12.5,60.0,2016-06-21,2016-07-13,2016-08-07,1.0,,0,2016,Q2,0
OPP-4496,Pi Sports - TalentEdge - New Business - 2020,ACC-1006,CON-2419,USR-3010,TalentEdge,India,New Business,Website Form,Closed Won,105000,21.2,26.0,2020-06-18,2020-09-10,2020-06-23,1.0,,0,2020,Q2,0
OPP-4497,Yawn Sports - TalentEdge - New Business - 2024,ACC-1185,CON-2253,USR-3016,TalentEdge,India,New Business,Existing Relationship,Closed Won,175000,13.2,24.0,2024-09-02,2024-10-23,2024-10-02,1.0,,0,2024,Q3,0
OPP-4498,Meridian Sports - TalentEdge - Renewal - 2020,ACC-1070,CON-2096,USR-3011,TalentEdge,India,Renewal,Website Form,Closed Lost,231500,19.3,54.0,2020-05-16,2020-06-24,2020-07-07,0.0,Internal staffing issue,1,2020,Q2,0
OPP-4499,Hydra Athletics - PulseMedia - Upsell - 2021,ACC-1062,CON-2131,USR-3052,PulseMedia,Asia Pacific,Upsell,Partner Referral,Closed Lost,118500,6.0,65.0,2021-10-09,2021-12-08,2021-12-22,0.0,Chose competitor,0,2021,Q4,0
OPP-4500,Kite Athletics - TalentEdge - New Business - 2020,ACC-1119,,USR-3007,TalentEdge,India,New Business,Outbound Cold Call,Closed Won,209000,15.5,27.0,2020-05-22,2020-06-13,2020-07-01,1.0,,0,2020,Q2,0
OPP-4501,Wraith Athletics - CreativeMotion - New Business - 2023,ACC-1206,CON-2143,USR-3034,CreativeMotion,Asia Pacific,New Business,LinkedIn Outreach,Closed Won,102000,14.9,67.0,2023-11-02,2024-01-16,2023-12-23,1.0,,0,2023,Q4,0
OPP-4502,Niche Cosmetics - PulseMedia - New Business - 2023,ACC-1085,CON-2003,USR-3038,PulseMedia,Australia,New Business,Referral,Closed Lost,432500,17.1,66.0,2023-08-18,2023-11-05,2023-12-05,0.0,Chose competitor,0,2023,Q3,0
OPP-4503,Kite Athletics - CreativeMotion - New Business - 2024,ACC-1119,,USR-3033,CreativeMotion,India,New Business,Existing Relationship,Closed Won,147500,7.7,73.0,2024-12-05,2025-03-02,2024-12-31,1.0,,0,2024,Q4,0
OPP-4504,Urban Gear Ltd - CreativeMotion - Renewal - 2015,ACC-1001,CON-2374,USR-3030,CreativeMotion,India,Renewal,Conference / Event,Closed Lost,100000,11.2,66.0,2015-04-14,2015-07-11,2015-06-17,0.0,Requirements changed,1,2015,Q2,0
OPP-4505,Flare Sports - PulseMedia - New Business - 2017,ACC-1183,CON-2275,USR-3043,PulseMedia,India,New Business,LinkedIn Outreach,Closed Won,68000,13.4,77.0,2017-03-10,2017-04-04,2017-04-16,1.0,,0,2017,Q1,0
OPP-4506,Valor Apparel - CreativeMotion - Renewal - 2018,ACC-1058,CON-2480,USR-3024,CreativeMotion,India,Renewal,Referral,Closed Lost,223000,19.2,70.0,2018-03-09,2018-04-15,2018-05-13,0.0,Price too high,1,2018,Q1,0
OPP-4507,Pact Apparel - CreativeMotion - Renewal - 2020,ACC-1190,CON-2462,USR-3024,CreativeMotion,Asia Pacific,Renewal,Outbound Cold Call,Closed Won,94500,7.5,50.0,2020-07-13,2020-08-17,2020-08-21,1.0,,1,2020,Q3,0
OPP-4508,Meridian Sports - PulseMedia - New Business - 2023,ACC-1031,CON-2246,USR-3044,PulseMedia,Australia,New Business,Partner Referral,Closed Lost,181000,4.4,35.0,2023-03-16,2023-04-16,2023-05-10,0.0,No decision made,0,2023,Q1,0
OPP-4509,Beta Athletics - TalentEdge - Renewal - 2020,ACC-1004,CON-2112,USR-3000,TalentEdge,Asia Pacific,Renewal,Existing Relationship,Closed Won,122500,13.8,77.0,2020-07-28,2020-09-25,2020-08-18,1.0,,1,2020,Q3,0
OPP-4510,Magnet Athletics - PulseMedia - Renewal - 2022,ACC-1179,CON-2114,USR-3038,PulseMedia,Europe,Renewal,Conference / Event,Closed Lost,34500,13.2,31.0,2022-11-16,2022-12-11,2023-03-02,0.0,Requirements changed,1,2022,Q4,0
OPP-4511,Edge Cosmetics - TalentEdge - New Business - 2022,ACC-1039,CON-2050,USR-3004,TalentEdge,Australia,New Business,Outbound Cold Call,Closed Lost,134000,9.4,30.0,2022-10-02,2022-11-11,2022-11-08,0.0,Internal staffing issue,0,2022,Q4,0
OPP-4512,Niche Cosmetics - PulseMedia - Renewal - 2019,ACC-1189,CON-2346,USR-3044,PulseMedia,Europe,Renewal,LinkedIn Outreach,Closed Won,282000,15.5,75.0,2019-12-26,2020-02-23,2020-03-26,1.0,,1,2019,Q4,0
OPP-4513,Epsilon Retail - TalentEdge - New Business - 2019,ACC-1007,,USR-3000,TalentEdge,India,New Business,Existing Relationship,Closed Won,149500,9.3,66.0,2019-12-02,2020-02-29,2019-12-18,1.0,,0,2019,Q4,0
OPP-4514,Blaze Sportswear - PulseMedia - New Business - 2015,ACC-1040,CON-2380,USR-3041,PulseMedia,Europe,New Business,Outbound Cold Call,Closed Lost,139500,9.8,71.0,2015-12-03,2016-02-29,2016-02-19,0.0,Internal staffing issue,0,2015,Q4,0
OPP-4515,Quiver Retail - PulseMedia - Renewal - 2020,ACC-1079,CON-2115,USR-3059,PulseMedia,North America,Renewal,Partner Referral,Closed Won,129500,21.0,65.0,2020-12-05,2021-01-06,2021-01-23,1.0,,1,2020,Q4,0
OPP-4516,Ink Consumer - BrandVault - Renewal - 2021,ACC-1032,CON-2435,USR-3070,BrandVault,Europe,Renewal,Website Form,Closed Won,420500,13.0,73.0,2021-11-05,2021-12-07,2021-12-23,1.0,,1,2021,Q4,0
OPP-4517,Xtreme Sports - TalentEdge - Cross-sell - 2023,ACC-1064,CON-2443,USR-3005,TalentEdge,Europe,Cross-sell,Existing Relationship,Closed Lost,79500,10.3,42.0,2023-05-23,2023-06-28,2023-07-08,0.0,Timeline mismatch,0,2023,Q2,0
OPP-4518,Quiver Retail - TalentEdge - Renewal - 2022,ACC-1191,CON-2089,USR-3012,TalentEdge,North America,Renewal,Existing Relationship,Closed Won,88500,18.6,39.0,2022-11-06,2022-12-26,2022-12-13,1.0,,1,2022,Q4,0
OPP-4519,Fusion Apparel - PulseMedia - Cross-sell - 2017,ACC-1219,CON-2404,USR-3053,PulseMedia,Asia Pacific,Cross-sell,Partner Referral,Closed Won,353000,11.2,27.0,2017-11-19,2018-01-11,2018-01-06,1.0,,0,2017,Q4,0
OPP-4520,Wraith Athletics - TalentEdge - Upsell - 2024,ACC-1086,CON-2265,USR-3010,TalentEdge,Australia,Upsell,Website Form,Closed Lost,138500,9.0,24.0,2024-03-11,2024-05-13,2024-05-04,0.0,Chose competitor,0,2024,Q1,0
OPP-4521,Kappa Consumer - CreativeMotion - Renewal - 2016,ACC-1139,,USR-3022,CreativeMotion,North America,Renewal,Outbound Cold Call,Closed Won,350000,19.1,72.0,2016-12-27,2017-02-22,2017-02-22,1.0,,1,2016,Q4,0
OPP-4522,Rho Fashion - CreativeMotion - Renewal - 2024,ACC-1141,CON-2022,USR-3020,CreativeMotion,Asia Pacific,Renewal,LinkedIn Outreach,Closed Lost,158000,13.2,52.0,2024-12-06,2024-12-28,2024-12-31,0.0,No decision made,1,2024,Q4,0
OPP-4523,Delta Retail - PulseMedia - New Business - 2023,ACC-1135,CON-2024,USR-3037,PulseMedia,Australia,New Business,Conference / Event,Closed Lost,307000,21.9,71.0,2023-06-08,2023-07-10,2023-08-02,0.0,Budget cut / cancelled,0,2023,Q2,0
OPP-4524,Flare Sports - PulseMedia - Renewal - 2024,ACC-1138,CON-2425,USR-3057,PulseMedia,Europe,Renewal,Outbound Cold Call,Closed Lost,212000,16.2,63.0,2024-05-13,2024-07-31,2024-07-16,0.0,Deal went silent,1,2024,Q2,0
OPP-4525,Xtreme Sports - CreativeMotion - New Business - 2018,ACC-1064,CON-2443,USR-3027,CreativeMotion,North America,New Business,Outbound Cold Call,Closed Won,108000,6.5,66.0,2018-10-20,2018-11-27,2018-11-29,1.0,,0,2018,Q4,0
OPP-4526,Umbra Media - PulseMedia - Renewal - 2022,ACC-1100,CON-2398,USR-3044,PulseMedia,Europe,Renewal,Outbound Cold Call,Closed Won,161500,24.8,74.0,2022-06-07,2022-07-25,2022-07-31,1.0,,1,2022,Q2,0
OPP-4527,Horizon Fashion - TalentEdge - New Business - 2018,ACC-1172,CON-2128,USR-3004,TalentEdge,Australia,New Business,Referral,Closed Won,171500,6.8,66.0,2018-03-09,2018-05-07,2018-04-12,1.0,,0,2018,Q1,0
OPP-4528,Stellar Foods - PulseMedia - New Business - 2019,ACC-1169,CON-2220,USR-3058,PulseMedia,Europe,New Business,Existing Relationship,Closed Lost,317000,7.0,70.0,2019-03-24,2019-05-17,2019-07-03,0.0,Requirements changed,0,2019,Q1,0
OPP-4529,Lime Cosmetics - TalentEdge - New Business - 2024,ACC-1109,CON-2064,USR-3005,TalentEdge,Asia Pacific,New Business,Partner Referral,Closed Won,148000,7.6,70.0,2024-10-26,2024-12-31,2024-12-11,1.0,,0,2024,Q4,0
OPP-4530,Lance Athletics - BrandVault - Cross-sell - 2024,ACC-1014,,USR-3065,BrandVault,Asia Pacific,Cross-sell,Referral,Closed Lost,251000,27.3,21.0,2024-05-24,2024-07-28,2024-09-04,0.0,Timeline mismatch,0,2024,Q2,0
