activity_id,opportunity_id,user_id,activity_type,subject,activity_date,duration_minutes,outcome,is_outbound,days_since_deal_created
ACT-8137,OPP-4150,USR-3058,Video Meeting,Video Meeting re: Zephyr Athletics - PulseMedia - New Busi,2016-01-02,15.0,Positive - Follow up scheduled,0,36
ACT-8138,OPP-4150,USR-3058,Video Meeting,Video Meeting re: Zephyr Athletics - PulseMedia - New Busi,2016-01-02,45.0,Positive - Client interested,0,36
ACT-8139,OPP-4151,USR-3069,Proposal Sent,Proposal Sent re: Sand Consumer - BrandVault - Renewal - 2,2021-08-13,15.0,Positive - Follow up scheduled,1,11
ACT-8140,OPP-4151,USR-3069,Proposal Sent,Proposal Sent re: Sand Consumer - BrandVault - Renewal - 2,2021-08-19,30.0,Positive - Client interested,1,17
ACT-8141,OPP-4151,USR-3069,Video Meeting,Video Meeting re: Sand Consumer - BrandVault - Renewal - 2,2021-08-30,,Positive - Follow up scheduled,1,28
ACT-8142,OPP-4151,USR-3069,Phone Call,Phone Call re: Sand Consumer - BrandVault - Renewal - 2,2021-09-10,,Positive - Follow up scheduled,1,39
ACT-8143,OPP-4151,USR-3069,Email,Email re: Sand Consumer - BrandVault - Renewal - 2,2021-09-20,,Positive - Follow up scheduled,1,49
ACT-8144,OPP-4151,USR-3069,In-Person Meeting,In-Person Meeting re: Sand Consumer - BrandVault - Renewal - 2,2021-09-26,15.0,Positive - Follow up scheduled,0,55
ACT-8145,OPP-4151,USR-3069,Phone Call,Phone Call re: Sand Consumer - BrandVault - Renewal - 2,2021-10-05,,Positive - Moving to next stage,0,64
ACT-8146,OPP-4151,USR-3069,Email,Email re: Sand Consumer - BrandVault - Renewal - 2,2021-10-12,,Positive - Client interested,1,71
ACT-8147,OPP-4151,USR-3069,Email,Email re: Sand Consumer - BrandVault - Renewal - 2,2021-10-14,,Positive - Client interested,1,73
ACT-8148,OPP-4151,USR-3069,In-Person Meeting,In-Person Meeting re: Sand Consumer - BrandVault - Renewal - 2,2021-10-26,60.0,Neutral - Information shared,0,85
ACT-8149,OPP-4152,USR-3008,In-Person Meeting,In-Person Meeting re: Yawn Sports - TalentEdge - Cross-sell - ,2024-04-22,30.0,Positive - Follow up scheduled,0,5
ACT-8150,OPP-4152,USR-3008,In-Person Meeting,In-Person Meeting re: Yawn Sports - TalentEdge - Cross-sell - ,2024-04-24,15.0,Positive - Follow up scheduled,0,7
ACT-8151,OPP-4152,USR-3008,Demo,Demo re: Yawn Sports - TalentEdge - Cross-sell - ,2024-04-28,90.0,Positive - Follow up scheduled,0,11
ACT-8152,OPP-4152,USR-3008,Proposal Sent,Proposal Sent re: Yawn Sports - TalentEdge - Cross-sell - ,2024-05-06,,Positive - Moving to next stage,0,19
ACT-8153,OPP-4152,USR-3008,Phone Call,Phone Call re: Yawn Sports - TalentEdge - Cross-sell - ,2024-05-14,15.0,Positive - Follow up scheduled,1,27
ACT-8154,OPP-4152,USR-3008,Video Meeting,Video Meeting re: Yawn Sports - TalentEdge - Cross-sell - ,2024-05-19,,Positive - Client interested,0,32
ACT-8155,OPP-4153,USR-3046,Phone Call,Phone Call re: Epoch Cosmetics - PulseMedia - New Busin,2020-09-15,15.0,Positive - Client interested,1,14
ACT-8156,OPP-4153,USR-3046,Phone Call,Phone Call re: Epoch Cosmetics - PulseMedia - New Busin,2020-09-16,30.0,Positive - Follow up scheduled,1,15
ACT-8157,OPP-4153,USR-3046,Demo,Demo re: Epoch Cosmetics - PulseMedia - New Busin,2020-09-27,60.0,Negative - Client hesitant,1,26
ACT-8158,OPP-4153,USR-3046,Video Meeting,Video Meeting re: Epoch Cosmetics - PulseMedia - New Busin,2020-10-04,15.0,Negative - Client hesitant,1,33
ACT-8159,OPP-4153,USR-3046,Email,Email re: Epoch Cosmetics - PulseMedia - New Busin,2020-10-11,,Neutral - Information shared,1,40
ACT-8160,OPP-4153,USR-3046,Email,Email re: Epoch Cosmetics - PulseMedia - New Busin,2020-10-19,,Positive - Follow up scheduled,0,48
ACT-8161,OPP-4153,USR-3046,Video Meeting,Video Meeting re: Epoch Cosmetics - PulseMedia - New Busin,2020-11-02,45.0,Positive - Client interested,1,62
ACT-8162,OPP-4154,USR-3075,Email,Email re: Niche Cosmetics - BrandVault - New Busin,2021-11-23,,Positive - Client interested,1,2
ACT-8163,OPP-4154,USR-3075,Email,Email re: Niche Cosmetics - BrandVault - New Busin,2021-11-29,,Negative - Client hesitant,1,8
ACT-8164,OPP-4154,USR-3075,Demo,Demo re: Niche Cosmetics - BrandVault - New Busin,2021-12-04,15.0,Neutral - Information shared,0,13
ACT-8165,OPP-4154,USR-3075,Phone Call,Phone Call re: Niche Cosmetics - BrandVault - New Busin,2021-12-10,90.0,Positive - Client interested,1,19
ACT-8166,OPP-4155,USR-3018,Email,Email re: Solaris Entertainment - CreativeMotion -,2017-06-20,,Positive - Client interested,0,13
ACT-8167,OPP-4155,USR-3018,Phone Call,Phone Call re: Solaris Entertainment - CreativeMotion -,2017-06-24,45.0,Positive - Follow up scheduled,1,17
ACT-8168,OPP-4155,USR-3018,Phone Call,Phone Call re: Solaris Entertainment - CreativeMotion -,2017-07-04,45.0,Positive - Follow up scheduled,0,27
ACT-8169,OPP-4155,USR-3018,Phone Call,Phone Call re: Solaris Entertainment - CreativeMotion -,2017-07-11,,Positive - Follow up scheduled,1,34
ACT-8170,OPP-4155,USR-3018,Video Meeting,Video Meeting re: Solaris Entertainment - CreativeMotion -,2017-07-17,60.0,Positive - Follow up scheduled,0,40
ACT-8171,OPP-4155,USR-3018,In-Person Meeting,In-Person Meeting re: Solaris Entertainment - CreativeMotion -,2017-07-20,90.0,Positive - Follow up scheduled,1,43
ACT-8172,OPP-4155,USR-3018,Email,Email re: Solaris Entertainment - CreativeMotion -,2017-07-21,,Positive - Follow up scheduled,0,44
ACT-8173,OPP-4155,USR-3018,Phone Call,Phone Call re: Solaris Entertainment - CreativeMotion -,2017-07-23,90.0,Neutral - Information shared,1,46
ACT-8174,OPP-4155,USR-3018,Phone Call,Phone Call re: Solaris Entertainment - CreativeMotion -,2017-07-24,15.0,Positive - Follow up scheduled,1,47
ACT-8175,OPP-4156,USR-3048,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2018-07-23,,Positive - Client interested,0,11
ACT-8176,OPP-4156,USR-3048,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2018-07-24,,Positive - Client interested,1,12
ACT-8177,OPP-4156,USR-3048,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2018-07-25,60.0,Positive - Follow up scheduled,1,13
ACT-8178,OPP-4156,USR-3048,In-Person Meeting,In-Person Meeting re: Wraith Athletics - PulseMedia - New Busi,2018-08-05,15.0,Positive - Client interested,1,24
ACT-8179,OPP-4156,USR-3048,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2018-08-19,15.0,Positive - Client interested,1,38
ACT-8180,OPP-4156,USR-3048,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2018-08-23,,Positive - Client interested,0,42
ACT-8181,OPP-4156,USR-3048,Video Meeting,Video Meeting re: Wraith Athletics - PulseMedia - New Busi,2018-08-23,30.0,Positive - Follow up scheduled,0,42
ACT-8182,OPP-4156,USR-3048,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2018-08-23,90.0,Positive - Follow up scheduled,1,42
ACT-8183,OPP-4156,USR-3048,Demo,Demo re: Wraith Athletics - PulseMedia - New Busi,2018-08-23,45.0,Positive - Follow up scheduled,1,42
ACT-8184,OPP-4156,USR-3048,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2018-08-23,30.0,Positive - Client interested,1,42
ACT-8185,OPP-4156,USR-3048,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2018-08-23,,Positive - Moving to next stage,1,42
ACT-8186,OPP-4157,USR-3059,Phone Call,Phone Call re: Lime Cosmetics - PulseMedia - New Busine,2017-04-26,90.0,Positive - Moving to next stage,1,2
ACT-8187,OPP-4157,USR-3059,Video Meeting,Video Meeting re: Lime Cosmetics - PulseMedia - New Busine,2017-05-03,90.0,Positive - Client interested,1,9
ACT-8188,OPP-4157,USR-3059,Video Meeting,Video Meeting re: Lime Cosmetics - PulseMedia - New Busine,2017-05-11,90.0,Positive - Follow up scheduled,0,17
ACT-8189,OPP-4157,USR-3059,Email,Email re: Lime Cosmetics - PulseMedia - New Busine,2017-05-23,,Positive - Client interested,0,29
ACT-8190,OPP-4157,USR-3059,Phone Call,Phone Call re: Lime Cosmetics - PulseMedia - New Busine,2017-06-02,90.0,Neutral - Information shared,1,39
ACT-8191,OPP-4157,USR-3059,Phone Call,Phone Call re: Lime Cosmetics - PulseMedia - New Busine,2017-06-11,,Neutral - Information shared,0,48
ACT-8192,OPP-4157,USR-3059,Phone Call,Phone Call re: Lime Cosmetics - PulseMedia - New Busine,2017-06-18,15.0,Positive - Moving to next stage,0,55
ACT-8193,OPP-4158,USR-3007,Video Meeting,Video Meeting re: Fusion Apparel - TalentEdge - New Busine,2024-10-21,45.0,Positive - Client interested,1,12
ACT-8194,OPP-4158,USR-3007,Phone Call,Phone Call re: Fusion Apparel - TalentEdge - New Busine,2024-11-04,45.0,,0,26
ACT-8195,OPP-4158,USR-3007,Email,Email re: Fusion Apparel - TalentEdge - New Busine,2024-11-13,,Positive - Follow up scheduled,0,35
ACT-8196,OPP-4158,USR-3007,Email,Email re: Fusion Apparel - TalentEdge - New Busine,2024-11-24,,Neutral - Information shared,0,46
ACT-8197,OPP-4159,USR-3028,In-Person Meeting,In-Person Meeting re: Onyx Entertainment - CreativeMotion - Re,2020-12-21,45.0,Positive - Follow up scheduled,1,12
ACT-8198,OPP-4159,USR-3028,In-Person Meeting,In-Person Meeting re: Onyx Entertainment - CreativeMotion - Re,2020-12-24,15.0,Positive - Follow up scheduled,1,15
ACT-8199,OPP-4159,USR-3028,In-Person Meeting,In-Person Meeting re: Onyx Entertainment - CreativeMotion - Re,2021-01-03,45.0,Positive - Client interested,0,25
ACT-8200,OPP-4159,USR-3028,Email,Email re: Onyx Entertainment - CreativeMotion - Re,2021-01-12,,Neutral - Information shared,1,34
ACT-8201,OPP-4159,USR-3028,Demo,Demo re: Onyx Entertainment - CreativeMotion - Re,2021-01-19,,Positive - Moving to next stage,1,41
ACT-8202,OPP-4159,USR-3028,Demo,Demo re: Onyx Entertainment - CreativeMotion - Re,2021-01-20,30.0,Neutral - Information shared,0,42
ACT-8203,OPP-4159,USR-3028,Phone Call,Phone Call re: Onyx Entertainment - CreativeMotion - Re,2021-01-20,,Neutral - Information shared,1,42
ACT-8204,OPP-4159,USR-3028,Proposal Sent,Proposal Sent re: Onyx Entertainment - CreativeMotion - Re,2021-01-20,90.0,Positive - Follow up scheduled,0,42
ACT-8205,OPP-4159,USR-3028,Video Meeting,Video Meeting re: Onyx Entertainment - CreativeMotion - Re,2021-01-20,30.0,Negative - Client hesitant,0,42
ACT-8206,OPP-4159,USR-3028,Video Meeting,Video Meeting re: Onyx Entertainment - CreativeMotion - Re,2021-01-20,,Neutral - Information shared,0,42
ACT-8207,OPP-4159,USR-3028,In-Person Meeting,In-Person Meeting re: Onyx Entertainment - CreativeMotion - Re,2021-01-20,60.0,Positive - Client interested,0,42
ACT-8208,OPP-4160,USR-3014,Video Meeting,Video Meeting re: Neon Cosmetics - TalentEdge - Renewal - ,2019-06-21,,Positive - Follow up scheduled,1,10
ACT-8209,OPP-4160,USR-3014,Phone Call,Phone Call re: Neon Cosmetics - TalentEdge - Renewal - ,2019-06-25,,Positive - Moving to next stage,1,14
ACT-8210,OPP-4160,USR-3014,Video Meeting,Video Meeting re: Neon Cosmetics - TalentEdge - Renewal - ,2019-07-01,,Positive - Moving to next stage,1,20
ACT-8211,OPP-4160,USR-3014,Video Meeting,Video Meeting re: Neon Cosmetics - TalentEdge - Renewal - ,2019-07-14,,Neutral - Information shared,1,33
ACT-8212,OPP-4160,USR-3014,In-Person Meeting,In-Person Meeting re: Neon Cosmetics - TalentEdge - Renewal - ,2019-07-16,15.0,Positive - Client interested,1,35
ACT-8213,OPP-4160,USR-3014,Email,Email re: Neon Cosmetics - TalentEdge - Renewal - ,2019-07-24,,Positive - Follow up scheduled,1,43
ACT-8214,OPP-4160,USR-3014,Phone Call,Phone Call re: Neon Cosmetics - TalentEdge - Renewal - ,2019-07-26,,Positive - Client interested,1,45
ACT-8215,OPP-4160,USR-3014,Demo,Demo re: Neon Cosmetics - TalentEdge - Renewal - ,2019-08-02,90.0,Neutral - Information shared,0,52
ACT-8216,OPP-4160,USR-3014,Email,Email re: Neon Cosmetics - TalentEdge - Renewal - ,2019-08-02,,Positive - Follow up scheduled,0,52
ACT-8217,OPP-4160,USR-3014,Video Meeting,Video Meeting re: Neon Cosmetics - TalentEdge - Renewal - ,2019-08-02,90.0,Positive - Follow up scheduled,1,52
ACT-8218,OPP-4160,USR-3014,Video Meeting,Video Meeting re: Neon Cosmetics - TalentEdge - Renewal - ,2019-08-02,30.0,Positive - Client interested,1,52
ACT-8219,OPP-4161,USR-3024,Email,Email re: Jolt Entertainment - CreativeMotion - Ne,2017-05-24,,Neutral - Information shared,1,3
ACT-8220,OPP-4161,USR-3024,Video Meeting,Video Meeting re: Jolt Entertainment - CreativeMotion - Ne,2017-06-07,60.0,Positive - Client interested,1,17
ACT-8221,OPP-4161,USR-3024,In-Person Meeting,In-Person Meeting re: Jolt Entertainment - CreativeMotion - Ne,2017-06-21,45.0,Positive - Follow up scheduled,1,31
ACT-8222,OPP-4161,USR-3024,Email,Email re: Jolt Entertainment - CreativeMotion - Ne,2017-06-25,,Positive - Moving to next stage,1,35
ACT-8223,OPP-4161,USR-3024,Email,Email re: Jolt Entertainment - CreativeMotion - Ne,2017-06-28,,Negative - Client hesitant,1,38
ACT-8224,OPP-4161,USR-3024,In-Person Meeting,In-Person Meeting re: Jolt Entertainment - CreativeMotion - Ne,2017-06-28,,Neutral - Information shared,1,38
ACT-8225,OPP-4161,USR-3024,In-Person Meeting,In-Person Meeting re: Jolt Entertainment - CreativeMotion - Ne,2017-06-28,,Negative - Client hesitant,1,38
ACT-8226,OPP-4161,USR-3024,Proposal Sent,Proposal Sent re: Jolt Entertainment - CreativeMotion - Ne,2017-06-28,,Positive - Follow up scheduled,1,38
ACT-8227,OPP-4161,USR-3024,Video Meeting,Video Meeting re: Jolt Entertainment - CreativeMotion - Ne,2017-06-28,,Negative - Client hesitant,1,38
ACT-8228,OPP-4162,USR-3010,Video Meeting,Video Meeting re: Ember Retail - TalentEdge - Cross-sell -,2023-11-21,30.0,Positive - Client interested,1,4
ACT-8229,OPP-4162,USR-3010,Phone Call,Phone Call re: Ember Retail - TalentEdge - Cross-sell -,2023-11-26,,Neutral - Information shared,0,9
ACT-8230,OPP-4162,USR-3010,Demo,Demo re: Ember Retail - TalentEdge - Cross-sell -,2023-12-06,45.0,Positive - Moving to next stage,0,19
ACT-8231,OPP-4162,USR-3010,Demo,Demo re: Ember Retail - TalentEdge - Cross-sell -,2023-12-17,30.0,Neutral - Information shared,1,30
ACT-8232,OPP-4163,USR-3063,Video Meeting,Video Meeting re: Nexus Media Group - BrandVault - New Bus,2023-03-07,30.0,Neutral - Information shared,0,9
ACT-8233,OPP-4163,USR-3063,Demo,Demo re: Nexus Media Group - BrandVault - New Bus,2023-03-20,60.0,Negative - Client hesitant,1,22
ACT-8234,OPP-4163,USR-3063,Demo,Demo re: Nexus Media Group - BrandVault - New Bus,2023-03-23,30.0,Positive - Client interested,0,25
ACT-8235,OPP-4163,USR-3063,Proposal Sent,Proposal Sent re: Nexus Media Group - BrandVault - New Bus,2023-04-04,90.0,Positive - Follow up scheduled,1,37
ACT-8236,OPP-4163,USR-3063,Phone Call,Phone Call re: Nexus Media Group - BrandVault - New Bus,2023-04-08,60.0,Neutral - Information shared,0,41
ACT-8237,OPP-4164,USR-3036,Video Meeting,Video Meeting re: Haven Consumer - PulseMedia - New Busine,2020-07-15,45.0,Positive - Client interested,1,1
ACT-8238,OPP-4164,USR-3036,Demo,Demo re: Haven Consumer - PulseMedia - New Busine,2020-07-25,90.0,Positive - Follow up scheduled,0,11
ACT-8239,OPP-4164,USR-3036,Video Meeting,Video Meeting re: Haven Consumer - PulseMedia - New Busine,2020-07-29,,Neutral - Information shared,1,15
ACT-8240,OPP-4164,USR-3036,Email,Email re: Haven Consumer - PulseMedia - New Busine,2020-08-08,,Positive - Follow up scheduled,1,25
ACT-8241,OPP-4164,USR-3036,Phone Call,Phone Call re: Haven Consumer - PulseMedia - New Busine,2020-08-17,90.0,Positive - Client interested,1,34
ACT-8242,OPP-4164,USR-3036,Phone Call,Phone Call re: Haven Consumer - PulseMedia - New Busine,2020-08-22,15.0,Positive - Follow up scheduled,0,39
ACT-8243,OPP-4164,USR-3036,In-Person Meeting,In-Person Meeting re: Haven Consumer - PulseMedia - New Busine,2020-08-23,60.0,Neutral - Information shared,0,40
ACT-8244,OPP-4164,USR-3036,Video Meeting,Video Meeting re: Haven Consumer - PulseMedia - New Busine,2020-09-01,15.0,Positive - Client interested,0,49
ACT-8245,OPP-4164,USR-3036,Phone Call,Phone Call re: Haven Consumer - PulseMedia - New Busine,2020-09-01,,Positive - Follow up scheduled,1,49
ACT-8246,OPP-4164,USR-3036,Phone Call,Phone Call re: Haven Consumer - PulseMedia - New Busine,2020-09-01,60.0,Positive - Follow up scheduled,1,49
ACT-8247,OPP-4165,USR-3002,Phone Call,Phone Call re: Amber Holdings - TalentEdge - New Busine,2022-12-03,30.0,,1,14
ACT-8248,OPP-4165,USR-3002,Phone Call,Phone Call re: Amber Holdings - TalentEdge - New Busine,2022-12-07,15.0,,1,18
ACT-8249,OPP-4165,USR-3002,Phone Call,Phone Call re: Amber Holdings - TalentEdge - New Busine,2022-12-18,30.0,Neutral - Information shared,0,29
ACT-8250,OPP-4165,USR-3002,Email,Email re: Amber Holdings - TalentEdge - New Busine,2022-12-18,,Neutral - Information shared,1,29
ACT-8251,OPP-4165,USR-3002,Phone Call,Phone Call re: Amber Holdings - TalentEdge - New Busine,2022-12-18,15.0,,1,29
ACT-8252,OPP-4165,USR-3002,Email,Email re: Amber Holdings - TalentEdge - New Busine,2022-12-18,,,1,29
ACT-8253,OPP-4165,USR-3002,Video Meeting,Video Meeting re: Amber Holdings - TalentEdge - New Busine,2022-12-18,90.0,Positive - Client interested,0,29
ACT-8254,OPP-4165,USR-3002,Phone Call,Phone Call re: Amber Holdings - TalentEdge - New Busine,2022-12-18,90.0,Neutral - Information shared,0,29
ACT-8255,OPP-4165,USR-3002,In-Person Meeting,In-Person Meeting re: Amber Holdings - TalentEdge - New Busine,2022-12-18,,Neutral - Information shared,0,29
ACT-8256,OPP-4166,USR-3019,Phone Call,Phone Call re: Epoch Cosmetics - CreativeMotion - New B,2016-05-26,,Neutral - Information shared,0,12
ACT-8257,OPP-4166,USR-3019,Phone Call,Phone Call re: Epoch Cosmetics - CreativeMotion - New B,2016-05-27,60.0,Positive - Client interested,0,13
ACT-8258,OPP-4166,USR-3019,Demo,Demo re: Epoch Cosmetics - CreativeMotion - New B,2016-05-31,30.0,Neutral - Information shared,1,17
ACT-8259,OPP-4166,USR-3019,Phone Call,Phone Call re: Epoch Cosmetics - CreativeMotion - New B,2016-06-07,30.0,Negative - Client hesitant,0,24
ACT-8260,OPP-4166,USR-3019,Video Meeting,Video Meeting re: Epoch Cosmetics - CreativeMotion - New B,2016-06-20,90.0,,1,37
ACT-8261,OPP-4166,USR-3019,Proposal Sent,Proposal Sent re: Epoch Cosmetics - CreativeMotion - New B,2016-07-01,15.0,Negative - Client hesitant,1,48
ACT-8262,OPP-4166,USR-3019,In-Person Meeting,In-Person Meeting re: Epoch Cosmetics - CreativeMotion - New B,2016-07-02,45.0,Negative - Client hesitant,0,49
ACT-8263,OPP-4167,USR-3035,Video Meeting,Video Meeting re: Lynx Retail - CreativeMotion - New Busin,2021-09-16,15.0,Positive - Follow up scheduled,1,14
ACT-8264,OPP-4167,USR-3035,Video Meeting,Video Meeting re: Lynx Retail - CreativeMotion - New Busin,2021-09-26,45.0,Positive - Follow up scheduled,1,24
ACT-8265,OPP-4167,USR-3035,Video Meeting,Video Meeting re: Lynx Retail - CreativeMotion - New Busin,2021-10-09,60.0,Neutral - Information shared,1,37
ACT-8266,OPP-4168,USR-3038,Phone Call,Phone Call re: Glacier Foods - PulseMedia - New Busines,2019-09-26,60.0,Positive - Moving to next stage,1,3
ACT-8267,OPP-4168,USR-3038,In-Person Meeting,In-Person Meeting re: Glacier Foods - PulseMedia - New Busines,2019-09-29,45.0,Neutral - Information shared,0,6
ACT-8268,OPP-4168,USR-3038,In-Person Meeting,In-Person Meeting re: Glacier Foods - PulseMedia - New Busines,2019-10-11,45.0,Positive - Client interested,1,18
ACT-8269,OPP-4168,USR-3038,Phone Call,Phone Call re: Glacier Foods - PulseMedia - New Busines,2019-10-25,30.0,Positive - Follow up scheduled,1,32
ACT-8270,OPP-4168,USR-3038,Email,Email re: Glacier Foods - PulseMedia - New Busines,2019-10-28,,Neutral - Information shared,1,35
ACT-8271,OPP-4168,USR-3038,Phone Call,Phone Call re: Glacier Foods - PulseMedia - New Busines,2019-11-06,90.0,Positive - Follow up scheduled,0,44
ACT-8272,OPP-4168,USR-3038,Phone Call,Phone Call re: Glacier Foods - PulseMedia - New Busines,2019-11-06,60.0,Positive - Client interested,1,44
ACT-8273,OPP-4168,USR-3038,Email,Email re: Glacier Foods - PulseMedia - New Busines,2019-11-06,,Neutral - Information shared,1,44
ACT-8274,OPP-4168,USR-3038,Phone Call,Phone Call re: Glacier Foods - PulseMedia - New Busines,2019-11-06,30.0,Positive - Moving to next stage,1,44
ACT-8275,OPP-4169,USR-3001,In-Person Meeting,In-Person Meeting re: Nest Retail - TalentEdge - Renewal - 202,2021-12-22,30.0,Positive - Client interested,0,1
ACT-8276,OPP-4169,USR-3001,Video Meeting,Video Meeting re: Nest Retail - TalentEdge - Renewal - 202,2021-12-31,45.0,Positive - Client interested,0,10
ACT-8277,OPP-4169,USR-3001,Video Meeting,Video Meeting re: Nest Retail - TalentEdge - Renewal - 202,2022-01-08,90.0,Positive - Follow up scheduled,0,18
