line_item_id,opportunity_id,product_id,line_item_name,line_item_type,unit_type,unit_price,quantity,gross_amount,discount_applied_pct,net_amount,is_negotiated,created_date
LI-5786,OPP-4172,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,33151.22,1,33151.22,0.0,33151.22,0,2023-12-01
LI-5787,OPP-4172,PRD-9001,Photographer - Day Rate,Photographer,per day,6648.92,1,6648.92,0.6,6609.03,0,2023-12-01
LI-5788,OPP-4172,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,24372.46,1,24372.46,14.6,20814.08,1,2023-12-01
LI-5789,OPP-4173,PRD-9001,Photographer - Day Rate,Photographer,per day,4455.82,3,13367.46,18.6,10881.11,1,2024-12-20
LI-5790,OPP-4173,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,8326.26,1,8326.26,24.6,6278.0,1,2024-12-20
LI-5791,OPP-4173,PRD-9000,Model - Day Rate,Model,per day,4292.31,9,38630.79,11.6,34149.62,1,2024-12-20
LI-5792,OPP-4173,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,4822.14,1,4822.14,19.2,3896.29,1,2024-12-20
LI-5793,OPP-4173,PRD-9002,Stylist - Day Rate,Stylist,per day,3237.02,8,25896.16,10.7,23125.27,1,2024-12-20
LI-5794,OPP-4173,PRD-9008,Production - Location Rental,Production,flat fee,3957.19,1,3957.19,4.3,3787.03,0,2024-12-20
LI-5795,OPP-4174,PRD-9018,Social Media Management,Social Media Management,per month,27044.2,5,135221.0,7.0,125755.53,1,2024-04-02
LI-5796,OPP-4174,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,11175.12,1,11175.12,7.6,10325.81,1,2024-04-02
LI-5797,OPP-4174,PRD-9020,Branding & Identity,Branding & Identity,flat fee,160603.85,1,160603.85,23.7,122540.74,1,2024-04-02
LI-5798,OPP-4175,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,17904.45,1,17904.45,3.5,17277.79,0,2024-11-19
LI-5799,OPP-4175,PRD-9011,Designer - Day Rate,Designer,per day,4009.97,8,32079.76,1.1,31726.88,0,2024-11-19
LI-5800,OPP-4175,PRD-9015,Photography Package,Photography Package,flat fee,21015.76,1,21015.76,2.2,20553.41,0,2024-11-19
LI-5801,OPP-4176,PRD-9018,Social Media Management,Social Media Management,per month,13972.82,2,27945.64,7.5,25849.72,1,2021-03-23
LI-5802,OPP-4176,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,101.19,68,6880.92,18.6,5601.07,1,2021-03-23
LI-5803,OPP-4176,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,21811.91,1,21811.91,13.5,18867.3,1,2021-03-23
LI-5804,OPP-4176,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,58071.32,1,58071.32,7.6,53657.9,1,2021-03-23
LI-5805,OPP-4176,PRD-9020,Branding & Identity,Branding & Identity,flat fee,21122.53,1,21122.53,2.6,20573.34,0,2021-03-23
LI-5806,OPP-4176,PRD-9022,Content Creation Package,Content Creation Package,flat fee,13291.66,1,13291.66,12.6,11616.91,1,2021-03-23
LI-5807,OPP-4176,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,5876.24,1,5876.24,12.5,5141.71,1,2021-03-23
LI-5808,OPP-4177,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,16851.05,1,16851.05,11.0,14997.43,1,2018-12-15
LI-5809,OPP-4177,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,86.85,55,4776.75,8.1,4389.83,1,2018-12-15
LI-5810,OPP-4177,PRD-9022,Content Creation Package,Content Creation Package,flat fee,18921.44,1,18921.44,3.6,18240.27,0,2018-12-15
LI-5811,OPP-4177,PRD-9021,Event Marketing,Event Marketing,flat fee,4535.2,1,4535.2,11.1,4031.79,1,2018-12-15
LI-5812,OPP-4177,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,32078.4,1,32078.4,3.4,30987.73,0,2018-12-15
LI-5813,OPP-4177,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,3168.69,2,6337.38,1.3,6254.99,0,2018-12-15
LI-5814,OPP-4178,PRD-9027,Character License - MG,Character License,flat fee,129913.42,1,129913.42,31.4,89120.61,1,2017-02-15
LI-5815,OPP-4178,PRD-9029,Territory Rights Fee,Territory Rights Fee,flat fee,17086.58,1,17086.58,6.0,16061.39,1,2017-02-15
LI-5816,OPP-4179,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,21550.05,1,21550.05,9.4,19524.35,1,2019-06-06
LI-5817,OPP-4179,PRD-9015,Photography Package,Photography Package,flat fee,21556.9,1,21556.9,0.1,21535.34,0,2019-06-06
LI-5818,OPP-4179,PRD-9014,Video Production Package,Video Production Package,flat fee,54226.07,1,54226.07,10.2,48695.01,1,2019-06-06
LI-5819,OPP-4179,PRD-9011,Designer - Day Rate,Designer,per day,1333.37,8,10666.96,1.7,10485.62,0,2019-06-06
LI-5820,OPP-4180,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,548500.0,1,548500.0,13.5,474452.5,1,2019-08-11
LI-5821,OPP-4181,PRD-9022,Content Creation Package,Content Creation Package,flat fee,62472.39,1,62472.39,2.8,60723.16,0,2015-05-27
LI-5822,OPP-4181,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,115436.85,1,115436.85,6.1,108395.2,1,2015-05-27
LI-5823,OPP-4181,PRD-9021,Event Marketing,Event Marketing,flat fee,77090.76,1,77090.76,4.4,73698.77,0,2015-05-27
LI-5824,OPP-4182,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,57466.09,1,57466.09,11.5,50857.49,1,2021-11-25
LI-5825,OPP-4182,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,51423.93,1,51423.93,15.8,43298.95,1,2021-11-25
LI-5826,OPP-4182,PRD-9021,Event Marketing,Event Marketing,flat fee,31869.69,1,31869.69,14.2,27344.19,1,2021-11-25
LI-5827,OPP-4182,PRD-9018,Social Media Management,Social Media Management,per month,15706.71,6,94240.26,6.8,87831.92,1,2021-11-25
LI-5828,OPP-4183,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,28180.4,1,28180.4,8.6,25756.89,1,2020-08-12
LI-5829,OPP-4183,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,88576.53,1,88576.53,2.8,86096.39,0,2020-08-12
LI-5830,OPP-4183,PRD-9027,Character License - MG,Character License,flat fee,232562.58,1,232562.58,1.8,228376.45,0,2020-08-12
LI-5831,OPP-4183,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,21180.5,1,21180.5,2.1,20735.71,0,2020-08-12
LI-5832,OPP-4184,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2423.37,6,14540.22,2.3,14205.79,0,2019-01-26
LI-5833,OPP-4184,PRD-9014,Video Production Package,Video Production Package,flat fee,150499.57,1,150499.57,6.5,140717.1,1,2019-01-26
LI-5834,OPP-4184,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,16035.66,1,16035.66,5.0,15233.88,0,2019-01-26
LI-5835,OPP-4184,PRD-9011,Designer - Day Rate,Designer,per day,3474.84,3,10424.52,0.5,10372.4,0,2019-01-26
LI-5836,OPP-4185,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,40775.8,1,40775.8,8.4,37350.63,1,2021-05-15
LI-5837,OPP-4185,PRD-9015,Photography Package,Photography Package,flat fee,26145.92,1,26145.92,22.8,20184.65,1,2021-05-15
LI-5838,OPP-4185,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,70182.2,1,70182.2,21.3,55233.39,1,2021-05-15
LI-5839,OPP-4185,PRD-9011,Designer - Day Rate,Designer,per day,9474.02,4,37896.08,6.6,35394.94,1,2021-05-15
LI-5840,OPP-4186,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,21603.25,1,21603.25,7.7,19939.8,1,2018-12-13
LI-5841,OPP-4186,PRD-9022,Content Creation Package,Content Creation Package,flat fee,9259.36,1,9259.36,8.5,8472.31,1,2018-12-13
LI-5842,OPP-4186,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,76.7,34,2607.8,1.1,2579.11,0,2018-12-13
LI-5843,OPP-4186,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,19322.64,1,19322.64,7.3,17912.09,1,2018-12-13
LI-5844,OPP-4186,PRD-9018,Social Media Management,Social Media Management,per month,1271.31,1,1271.31,2.5,1239.53,0,2018-12-13
LI-5845,OPP-4186,PRD-9021,Event Marketing,Event Marketing,flat fee,16435.59,1,16435.59,4.3,15728.86,0,2018-12-13
LI-5846,OPP-4187,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,17507.84,1,17507.84,8.7,15984.66,1,2020-12-05
LI-5847,OPP-4187,PRD-9021,Event Marketing,Event Marketing,flat fee,51636.24,1,51636.24,7.7,47660.25,1,2020-12-05
LI-5848,OPP-4187,PRD-9022,Content Creation Package,Content Creation Package,flat fee,70196.32,1,70196.32,6.9,65352.77,1,2020-12-05
LI-5849,OPP-4187,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,247.47,17,4206.99,8.5,3849.4,1,2020-12-05
LI-5850,OPP-4187,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,16270.5,2,32541.0,10.0,29286.9,1,2020-12-05
LI-5851,OPP-4187,PRD-9020,Branding & Identity,Branding & Identity,flat fee,112911.66,1,112911.66,10.7,100830.11,1,2020-12-05
LI-5852,OPP-4188,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,24417.67,1,24417.67,4.4,23343.29,0,2017-08-10
LI-5853,OPP-4188,PRD-9001,Photographer - Day Rate,Photographer,per day,3386.32,2,6772.64,6.5,6332.42,1,2017-08-10
LI-5854,OPP-4188,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,2104.22,7,14729.54,8.6,13462.8,1,2017-08-10
LI-5855,OPP-4188,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,10047.97,1,10047.97,6.9,9354.66,1,2017-08-10
LI-5856,OPP-4188,PRD-9004,Creative Director - Day Rate,Creative Director,per day,1774.11,6,10644.66,2.1,10421.12,0,2017-08-10
LI-5857,OPP-4188,PRD-9002,Stylist - Day Rate,Stylist,per day,2274.14,6,13644.84,6.8,12716.99,1,2017-08-10
LI-5858,OPP-4188,PRD-9008,Production - Location Rental,Production,flat fee,1742.65,1,1742.65,0.6,1732.19,0,2017-08-10
LI-5859,OPP-4189,PRD-9021,Event Marketing,Event Marketing,flat fee,40517.0,1,40517.0,16.7,33750.66,1,2024-11-15
LI-5860,OPP-4189,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7557.2,1,7557.2,7.5,6990.41,1,2024-11-15
LI-5861,OPP-4189,PRD-9018,Social Media Management,Social Media Management,per month,13985.16,5,69925.8,19.8,56080.49,1,2024-11-15
LI-5862,OPP-4190,PRD-9028,Sports Logo License,Sports Logo License,flat fee,432412.65,1,432412.65,16.5,361064.56,1,2017-09-14
LI-5863,OPP-4190,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,8471.6,1,8471.6,6.0,7963.3,1,2017-09-14
LI-5864,OPP-4190,PRD-9027,Character License - MG,Character License,flat fee,504391.91,1,504391.91,6.9,469588.87,1,2017-09-14
LI-5865,OPP-4190,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,254723.83,1,254723.83,8.9,232053.41,1,2017-09-14
LI-5866,OPP-4191,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,281646.22,1,281646.22,12.6,246158.8,1,2022-02-24
LI-5867,OPP-4191,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,465893.72,1,465893.72,5.0,442599.03,0,2022-02-24
LI-5868,OPP-4191,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,31960.07,1,31960.07,0.3,31864.19,0,2022-02-24
LI-5869,OPP-4192,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,7829.54,1,7829.54,4.7,7461.55,0,2020-03-07
LI-5870,OPP-4192,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,8270.24,1,8270.24,30.1,5780.9,1,2020-03-07
LI-5871,OPP-4192,PRD-9000,Model - Day Rate,Model,per day,9467.78,1,9467.78,5.8,8918.65,1,2020-03-07
LI-5872,OPP-4192,PRD-9004,Creative Director - Day Rate,Creative Director,per day,7538.52,9,67846.68,3.5,65472.05,0,2020-03-07
LI-5873,OPP-4192,PRD-9002,Stylist - Day Rate,Stylist,per day,3014.29,6,18085.74,21.1,14269.65,1,2020-03-07
LI-5874,OPP-4193,PRD-9027,Character License - MG,Character License,flat fee,865517.08,1,865517.08,12.9,753865.38,1,2018-10-05
LI-5875,OPP-4193,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,334482.92,1,334482.92,11.0,297689.8,1,2018-10-05
LI-5876,OPP-4194,PRD-9022,Content Creation Package,Content Creation Package,flat fee,12404.5,1,12404.5,20.2,9898.79,1,2023-11-06
LI-5877,OPP-4194,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,5530.11,1,5530.11,1.7,5436.1,0,2023-11-06
LI-5878,OPP-4194,PRD-9021,Event Marketing,Event Marketing,flat fee,33108.23,1,33108.23,11.6,29267.68,1,2023-11-06
LI-5879,OPP-4194,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,7432.92,1,7432.92,1.2,7343.72,0,2023-11-06
LI-5880,OPP-4194,PRD-9020,Branding & Identity,Branding & Identity,flat fee,43914.08,1,43914.08,4.9,41762.29,0,2023-11-06
LI-5881,OPP-4194,PRD-9018,Social Media Management,Social Media Management,per month,4176.78,6,25060.68,3.4,24208.62,0,2023-11-06
LI-5882,OPP-4194,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,150.27,85,12772.95,17.1,10588.78,1,2023-11-06
LI-5883,OPP-4194,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,11276.57,1,11276.57,16.5,9415.94,1,2023-11-06
LI-5884,OPP-4195,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,13758.95,1,13758.95,1.6,13538.81,0,2017-06-07
LI-5885,OPP-4195,PRD-9018,Social Media Management,Social Media Management,per month,1660.32,1,1660.32,11.9,1462.74,1,2017-06-07
LI-5886,OPP-4195,PRD-9021,Event Marketing,Event Marketing,flat fee,8898.97,1,8898.97,1.3,8783.28,0,2017-06-07
LI-5887,OPP-4195,PRD-9020,Branding & Identity,Branding & Identity,flat fee,18341.64,1,18341.64,4.2,17571.29,0,2017-06-07
LI-5888,OPP-4195,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,24750.48,1,24750.48,8.1,22745.69,1,2017-06-07
LI-5889,OPP-4195,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,65.58,27,1770.66,9.6,1600.68,1,2017-06-07
LI-5890,OPP-4195,PRD-9022,Content Creation Package,Content Creation Package,flat fee,13318.89,1,13318.89,7.5,12319.97,1,2017-06-07
LI-5891,OPP-4196,PRD-9011,Designer - Day Rate,Designer,per day,4359.34,4,17437.36,19.5,14037.07,1,2015-06-07
LI-5892,OPP-4196,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2456.83,10,24568.3,16.1,20612.8,1,2015-06-07
LI-5893,OPP-4196,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,17609.61,1,17609.61,2.9,17098.93,0,2015-06-07
LI-5894,OPP-4196,PRD-9014,Video Production Package,Video Production Package,flat fee,105065.74,1,105065.74,7.0,97711.14,1,2015-06-07
LI-5895,OPP-4196,PRD-9010,Director - Day Rate,Director,per day,5281.89,10,52818.9,16.0,44367.88,1,2015-06-07
LI-5896,OPP-4197,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,738500.0,1,738500.0,9.6,667604.0,1,2022-02-04
LI-5897,OPP-4198,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,320283.75,1,320283.75,6.2,300426.16,1,2022-12-13
LI-5898,OPP-4198,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,94910.62,1,94910.62,7.4,87887.23,1,2022-12-13
LI-5899,OPP-4198,PRD-9028,Sports Logo License,Sports Logo License,flat fee,195808.8,1,195808.8,13.0,170353.66,1,2022-12-13
LI-5900,OPP-4198,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,63496.84,1,63496.84,15.3,53781.82,1,2022-12-13
LI-5901,OPP-4199,PRD-9008,Production - Location Rental,Production,flat fee,3882.35,1,3882.35,10.3,3482.47,1,2018-04-22
LI-5902,OPP-4199,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,12316.08,1,12316.08,12.5,10776.57,1,2018-04-22
LI-5903,OPP-4199,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,8134.4,1,8134.4,7.7,7508.05,1,2018-04-22
LI-5904,OPP-4199,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,3581.91,2,7163.82,20.2,5716.73,1,2018-04-22
LI-5905,OPP-4199,PRD-9001,Photographer - Day Rate,Photographer,per day,4855.17,8,38841.36,19.1,31422.66,1,2018-04-22
LI-5906,OPP-4199,PRD-9002,Stylist - Day Rate,Stylist,per day,3730.45,9,33574.05,13.7,28974.41,1,2018-04-22
LI-5907,OPP-4199,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,29587.86,1,29587.86,19.4,23847.82,1,2018-04-22
LI-5908,OPP-4200,PRD-9020,Branding & Identity,Branding & Identity,flat fee,47749.74,1,47749.74,11.3,42354.02,1,2018-02-11
LI-5909,OPP-4200,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,291.43,54,15737.22,2.2,15391.0,0,2018-02-11
LI-5910,OPP-4200,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,8420.45,1,8420.45,6.8,7847.86,1,2018-02-11
LI-5911,OPP-4200,PRD-9022,Content Creation Package,Content Creation Package,flat fee,42203.81,1,42203.81,8.7,38532.08,1,2018-02-11
LI-5912,OPP-4200,PRD-9018,Social Media Management,Social Media Management,per month,32939.99,1,32939.99,10.2,29580.11,1,2018-02-11
LI-5913,OPP-4200,PRD-9021,Event Marketing,Event Marketing,flat fee,72637.98,1,72637.98,10.1,65301.54,1,2018-02-11
LI-5914,OPP-4200,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,100043.08,1,100043.08,17.0,83035.76,1,2018-02-11
LI-5915,OPP-4200,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,79267.93,1,79267.93,10.2,71182.6,1,2018-02-11
LI-5916,OPP-4201,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,505088.7,1,505088.7,6.1,474278.29,1,2016-01-19
LI-5917,OPP-4201,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,15911.3,1,15911.3,2.2,15561.25,0,2016-01-19
LI-5918,OPP-4202,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,3353.95,5,16769.75,2.6,16333.74,0,2016-06-10
LI-5919,OPP-4202,PRD-9020,Branding & Identity,Branding & Identity,flat fee,31436.1,1,31436.1,10.0,28292.49,1,2016-06-10
LI-5920,OPP-4202,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,155.78,112,17447.36,0.8,17307.78,0,2016-06-10
LI-5921,OPP-4202,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,23334.07,1,23334.07,8.7,21304.01,1,2016-06-10
LI-5922,OPP-4202,PRD-9018,Social Media Management,Social Media Management,per month,5281.47,2,10562.94,4.0,10140.42,0,2016-06-10
LI-5923,OPP-4202,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,39611.35,1,39611.35,8.0,36442.44,1,2016-06-10
LI-5924,OPP-4202,PRD-9021,Event Marketing,Event Marketing,flat fee,21338.36,1,21338.36,7.1,19823.34,1,2016-06-10
LI-5925,OPP-4203,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,9359.0,1,9359.0,4.1,8975.28,0,2021-12-21
LI-5926,OPP-4203,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,9298.76,1,9298.76,7.8,8573.46,1,2021-12-21
LI-5927,OPP-4203,PRD-9014,Video Production Package,Video Production Package,flat fee,47200.39,1,47200.39,32.9,31671.46,1,2021-12-21
LI-5928,OPP-4203,PRD-9010,Director - Day Rate,Director,per day,3434.51,10,34345.1,27.0,25071.92,1,2021-12-21
LI-5929,OPP-4203,PRD-9011,Designer - Day Rate,Designer,per day,2459.35,5,12296.75,4.6,11731.1,0,2021-12-21
LI-5930,OPP-4204,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,327.9,75,24592.5,21.0,19428.08,1,2022-06-11
LI-5931,OPP-4204,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,89560.67,1,89560.67,10.3,80335.92,1,2022-06-11
LI-5932,OPP-4204,PRD-9021,Event Marketing,Event Marketing,flat fee,13642.11,1,13642.11,26.7,9999.67,1,2022-06-11
LI-5933,OPP-4204,PRD-9022,Content Creation Package,Content Creation Package,flat fee,35204.94,1,35204.94,31.3,24185.79,1,2022-06-11
LI-5934,OPP-4205,PRD-9000,Model - Day Rate,Model,per day,4065.4,8,32523.2,4.2,31157.23,0,2016-09-27
LI-5935,OPP-4205,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,5320.32,1,5320.32,18.8,4320.1,1,2016-09-27
LI-5936,OPP-4205,PRD-9002,Stylist - Day Rate,Stylist,per day,515.6,10,5156.0,13.8,4444.47,1,2016-09-27
LI-5937,OPP-4205,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,687.56,8,5500.48,4.4,5258.46,0,2016-09-27
LI-5938,OPP-4206,PRD-9010,Director - Day Rate,Director,per day,26295.99,2,52591.98,8.2,48279.44,1,2017-04-10
LI-5939,OPP-4206,PRD-9011,Designer - Day Rate,Designer,per day,13810.34,8,110482.72,12.6,96561.9,1,2017-04-10
LI-5940,OPP-4206,PRD-9015,Photography Package,Photography Package,flat fee,23820.69,1,23820.69,6.4,22296.17,1,2017-04-10
LI-5941,OPP-4206,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,97604.64,1,97604.64,0.7,96921.41,0,2017-04-10
LI-5942,OPP-4207,PRD-9008,Production - Location Rental,Production,flat fee,3298.94,1,3298.94,5.1,3130.69,1,2022-07-05
LI-5943,OPP-4207,PRD-9000,Model - Day Rate,Model,per day,5970.85,10,59708.5,6.0,56125.99,1,2022-07-05
LI-5944,OPP-4207,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,6495.08,1,6495.08,12.7,5670.2,1,2022-07-05
LI-5945,OPP-4207,PRD-9001,Photographer - Day Rate,Photographer,per day,3187.18,8,25497.44,3.7,24554.03,0,2022-07-05
LI-5946,OPP-4208,PRD-9028,Sports Logo License,Sports Logo License,flat fee,109513.81,1,109513.81,5.5,103490.55,1,2021-03-13
LI-5947,OPP-4208,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,264486.19,1,264486.19,12.0,232747.85,1,2021-03-13
LI-5948,OPP-4209,PRD-9000,Model - Day Rate,Model,per day,5018.06,10,50180.6,8.8,45764.71,1,2024-01-28
LI-5949,OPP-4209,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,4005.38,1,4005.38,0.7,3977.34,0,2024-01-28
LI-5950,OPP-4209,PRD-9002,Stylist - Day Rate,Stylist,per day,1569.09,4,6276.36,7.8,5786.8,1,2024-01-28
LI-5951,OPP-4209,PRD-9008,Production - Location Rental,Production,flat fee,3692.23,1,3692.23,0.2,3684.85,0,2024-01-28
LI-5952,OPP-4209,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,769.09,5,3845.45,1.6,3783.92,0,2024-01-28
LI-5953,OPP-4210,PRD-9015,Photography Package,Photography Package,flat fee,24970.59,1,24970.59,4.2,23921.83,0,2024-12-04
LI-5954,OPP-4210,PRD-9014,Video Production Package,Video Production Package,flat fee,81317.49,1,81317.49,20.5,64647.4,1,2024-12-04
LI-5955,OPP-4210,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,35149.01,1,35149.01,2.8,34164.84,0,2024-12-04
LI-5956,OPP-4210,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2162.91,10,21629.1,21.4,17000.47,1,2024-12-04
LI-5957,OPP-4210,PRD-9010,Director - Day Rate,Director,per day,4716.89,2,9433.78,25.1,7065.9,1,2024-12-04
LI-5958,OPP-4211,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,177.86,67,11916.62,1.8,11702.12,0,2022-12-24
LI-5959,OPP-4211,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,11215.12,2,22430.24,5.7,21151.72,1,2022-12-24
LI-5960,OPP-4211,PRD-9022,Content Creation Package,Content Creation Package,flat fee,26224.55,1,26224.55,8.8,23916.79,1,2022-12-24
LI-5961,OPP-4211,PRD-9020,Branding & Identity,Branding & Identity,flat fee,62505.64,1,62505.64,15.0,53129.79,1,2022-12-24
LI-5962,OPP-4211,PRD-9021,Event Marketing,Event Marketing,flat fee,41149.58,1,41149.58,5.3,38968.65,1,2022-12-24
